院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	スイニー錠100mg	Suiny	三和化学研究所	興和，興和創薬	錠：内服	100mg1錠	74.70円／錠	処	選択的DPP-4阻害剤・2型糖尿病治療剤	396	アナグリプチン	anagliptin（JAN）	3969016F1023	122017901，122017902	薬価収載2012.11.22	Sc312	淡黄	○	ヒドロキシプロピルセルロース，結晶セルロース，クロスポビドン，フマル酸ステアリルNa，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	スーグラ錠25mg	Suglat	アステラス製薬		錠：内服	25mg1錠	136.50円／錠	処	選択的SGLT2阻害剤・2型糖尿病治療剤	396	イプラグリフロジン L-プロリン	ipragliflozin L-proline（JAN）(ipragliflozin（INN）)	3969018F1022	123066601	薬価収載2014.04.17	〓322	淡黄		D-マンニトール，結晶セルロース，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，タルク，黄色三二酸化鉄
	スーグラ錠50mg	Suglat	アステラス製薬		錠：内服	50mg1錠	205.50円／錠	処	選択的SGLT2阻害剤・2型糖尿病治療剤	396	イプラグリフロジン L-プロリン	ipragliflozin L-proline（JAN）(ipragliflozin（INN）)	3969018F2029	123067301	薬価収載2014.04.17	〓353	淡紫		D-マンニトール，結晶セルロース，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，タルク，三二酸化鉄，黒酸化鉄
	スターシス錠30mg	Starsis	アステラス製薬		錠：内服	30mg1錠	18.60円／錠	局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F1020	108752901	薬価収載1999.08.13	スターシス30	白		ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，タルク，酸化チタン，乳糖水和物，低置換度ヒドロキシプロピルセルロース
	スターシス錠90mg	Starsis	アステラス製薬		錠：内服	90mg1錠	46.40円／錠	局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F2026	108754301	薬価収載1999.08.13	スターシス90	淡赤		ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，タルク，酸化チタン，カルメロース，クロスポビドン，三二酸化鉄
	【削除品】ステイセーフCAPD／1.5DISC		フレゼニウスメディカルケアジャパン	フレゼニウスメディカルケアジャパン	注射液：注射	1L1袋（排液用バッグ付）	1,308.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420419A6034		薬価削除2015.03.31				
	【削除品】ステイセーフCAPD／2.5DISC		フレゼニウスメディカルケアジャパン	フレゼニウスメディカルケアジャパン	注射液：注射	1L1袋（排液用バッグ付）	1,335.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420420A6037		薬価削除2015.03.31				
	【削除品】ステイセーフCAPD－2／1.5DISC		フレゼニウスメディカルケアジャパン		注射液：注射	1L1袋（排液用バッグ付）	769.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420409A5034		薬価削除2015.03.31				
	【削除品】ステイセーフCAPD－2／2.5DISC		フレゼニウスメディカルケアジャパン		注射液：注射	1L1袋（排液用バッグ付）	722.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420410A5037		薬価削除2015.03.31				
	【削除品】ステイセーフCAPD－2／4.25DISC		フレゼニウスメディカルケアジャパン		注射液：注射	1L1袋（排液用バッグ付）	930.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420411A5031		薬価削除2015.03.31				
	ステイセーフバランス1／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	1.5L1袋（排液用バッグ付）	1,501.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420419A7065	115095701	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋（排液用バッグ付）	1,570.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420419A8061	115096401	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋（排液用バッグ付）	1,775.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420419A9050	114829901	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋	1,259.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420419A5054	114828201	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	1.5L1袋（排液用バッグ付）	1,464.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420420A7068	115097101	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋（排液用バッグ付）	1,722.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420420A8064	115098801	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋（排液用バッグ付）	1,746.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420420A9052	114831201	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋	1,313.00円／袋	処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420420A5057	114830501	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／4.25腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	1L1袋（排液用バッグ付）	1,236.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420421A6058	121325601	薬価収載2011.11.28				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／4.25腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	1.5L1袋（排液用バッグ付）	1,423.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420421A7054	115099501	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／4.25腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋（排液用バッグ付）	1,648.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420421A8050	115100801	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス1／4.25腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋	823.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420421A4047	121326301	薬価収載2011.11.28				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	1.5L1袋（排液用バッグ付）	1,213.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420409A6081	115089601	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋（排液用バッグ付）	1,630.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420409A7088	115090201	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋（排液用バッグ付）	1,751.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420409A9064	114824401	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／1.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋	893.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420409H1053	114825101	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	1.5L1袋（排液用バッグ付）	1,212.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420410A6084	115091901	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋（排液用バッグ付）	1,444.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420410A7080	115092601	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋（排液用バッグ付）	1,690.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420410A9067	114826801	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／2.5腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2.5L1袋	818.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420410H1056	114827501	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／4.25腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	1.5L1袋（排液用バッグ付）	1,289.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420411A6070	115093301	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／4.25腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋（排液用バッグ付）	1,560.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420411A7077	115094001	薬価収載2008.12.19				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステイセーフバランス2／4.25腹膜透析液		フレゼニウスメディカルケアジャパン	日機装	注射液：注射	2L1袋	860.00円／袋	後処	体液用剤	342	腹膜透析液（ブドウ糖含有）	peritoneal dialysis solution（glucose）	3420411A4060	121327001	薬価収載2011.11.28				pH調整剤，塩酸，水酸化ナトリウム，炭酸水素ナトリウム
	ステラーラ皮下注45mgシリンジ	Stelara	ヤンセンファーマ		キット：注射	45mg0.5mL1筒	438,739.00円／筒	生劇処	ヒト型抗ヒトIL-12/23p40モノクローナル抗体製剤	399	ウステキヌマブ（遺伝子組換え）	ustekinumab（genetical recombination）（JAN）	3999431G1025	120465001	薬価収載2011.03.11				精製白糖，L-ヒスチジン，ポリソルベート80
	スパニジン点滴静注用100mg	Spanidin	日本化薬		静注用：注射	100mg1瓶	50,855.00円／瓶	劇処	免疫抑制剤	399	グスペリムス塩酸塩	gusperimus hydrochloride（JAN）	3999417D1037	109012301	薬価収載2008.12.19				乳糖水和物，pH調整剤
	スベニールディスポ関節注25mg	Suvenyl	中外製薬		キット：注射	1％2.5mL1筒	1,332.00円／筒	処	眼科手術補助・関節機能改善剤	399	精製ヒアルロン酸ナトリウム	purified sodium hyaluronate（JP）	3999408G1255	113285401	薬価収載2006.12.08				L-メチオニン，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム
	スベニールバイアル関節注25mg	Suvenyl	中外製薬		注射液：注射	1％2.5mL1瓶	1,181.00円／瓶	処	眼科手術補助・関節機能改善剤	399	精製ヒアルロン酸ナトリウム	purified sodium hyaluronate（JP）	3999408A2038	113284701	薬価収載2006.12.08				L-メチオニン，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム
	スポンゼル	Spongel	アステラス製薬		貼付剤：外用	5cm×2.5cm1枚	241.30円／枚		止血・癒着防止剤	332	ゼラチン	gelatin（JP）	3322700X1026	108021601					
	スポンゼル	Spongel	アステラス製薬		貼付剤：外用	10cm×7cm1枚	742.80円／枚		止血・癒着防止剤	332	ゼラチン	gelatin（JP）	3322700X2022	108022301					
	スローケー錠600mg	Slow－K	ノバルティスファーマ		徐放錠：内服	600mg1錠	7.30円／錠		カリウム補給剤	322	塩化カリウム	potassium chloride（JP）	3229002G1066	107312602	薬価収載2008.06.20	CG504	白		酸化チタン，ステアリン酸マグネシウム，アラビアゴム，ゼラチン，セトステアリルアルコール，タルク，白糖，カルナウバロウ
	生食MP	Isotonic Sodium Chloride Solution MP	マイラン製薬	ファイザー	注射液：注射	100mL1瓶	113.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A3154	107667725，107667727					
	生食MP	Isotonic Sodium Chloride Solution MP	マイラン製薬	ファイザー	注射液：注射	250mL1瓶	130.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A5068	107669103，107669104					
	生食MP	Isotonic Sodium Chloride Solution MP	マイラン製薬	ファイザー	注射液：注射	500mL1瓶	149.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A7133	107671413，107671418					
	生食MP	Isotonic Sodium Chloride	マイラン製薬	ビー・ブラウン模範薬品，沢井製薬，ファイザー	注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2131	107660804，107660805，107660808，107660832					
	生食液「小林」	Isotonic Sodium Chloride Solution	共和クリティケア	共和クリティケア	注射液：注射	5mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A1038	107659202					
	生食液「小林」	Isotonic Sodium Chloride Solution	共和クリティケア	共和クリティケア	注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2042	107660803					
	生食液100mL「CHM」	Isotonic Sodium Chloride Solution	ケミックス		注射液：注射	100mL1瓶	113.00円／瓶	局処	等張液	311	生理食塩液	isotonic sodium chloride solution（JP）	3311401A3170	107667728					
	生食液500mL「CMX」	Isotonic Sodium Chloride Solution	ケミックス	日医工	注射液：注射	500mL1瓶	149.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A7150	107671415，107671417	薬価収載2007.10.01				
	生食液NS	Isotonic Sodium Chloride Solution	日新製薬－山形	富士フイルムファーマ，日本ジェネリック	注射液：注射	5mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A1097	107659208，107659209，107659210	薬価収載2009.01.01				
	生食液NS	Isotonic Sodium Chloride Solution	日新製薬－山形	ファイザー，共和クリティケア，富士フイルムファーマ，日本ジェネリック	注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2115	107660813，107660821，107660822，107660826，107660827，107660833					
	生食注「トーワ」	Isotonic Sodium Chloride“TOWA”	東和薬品		注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2166	107660814					
	生食注20mL「CMX」	Isotonic Sodium Chloride Solution	ケミックス	日医工	注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2190	107660815，107660817，107660828，107660830，107660831	薬価収載2007.10.01				
	生食注20mL「Hp」	Isotonic Sodium Chloride	原沢製薬工業		注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2239	107660834	薬価収載2014.06.01				
	生食注20mL「TX」	Isotonic Sodium Chloride	トライックス		注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2247	107660835	薬価収載2014.06.01				
	生食注20mL「ウジ」	Isotonic Sodium Chloride	共和薬品工業		注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2182	107660819，107660820	薬価収載2006.06.01				
	生食注キット「フソー」	Isotonic Sodium Chloride″Fuso″	扶桑薬品工業		キット：注射	50mL1キット	169.00円／キット	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402P4026	119566801	薬価収載2009.11.13				
	生食注キット「フソー」	Isotonic Sodium Chloride″Fuso″	扶桑薬品工業		キット：注射	100mL1キット	169.00円／キット	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G5049	107684401	薬価収載2009.09.25				
	生食注シリンジ「NP」	Isotonic Sodium Chloride	ニプロ		キット：注射	5mL1筒	110.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402P2066	119046501	薬価収載2009.05.15				
	生食注シリンジ「NP」	Isotonic Sodium Chloride	ニプロ		キット：注射	10mL1筒	114.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G7025	116470101	薬価収載2004.07.09				
	生食注シリンジ「NP」	Isotonic Sodium Chloride	ニプロ		キット：注射	20mL1筒	134.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G8021	116471801	薬価収載2004.07.09				
	生食注シリンジ「SN」5mL		シオノケミカル	光製薬	キット：注射	5mL1筒	110.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402P2058	116991102	薬価収載2008.12.19				
	生食注シリンジ「SN」10mL		シオノケミカル	光製薬	キット：注射	10mL1筒	114.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G7068	116992802	薬価収載2008.12.19				
	生食注シリンジ「SN」20mL		シオノケミカル	光製薬	キット：注射	20mL1筒	134.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G8064	116993502	薬価収載2008.12.19				
	生食注シリンジ「オーツカ」5mL	Normal Saline OTSUKA	大塚製薬工場		キット：注射	5mL1筒	110.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402P2040	117202701	薬価収載2006.07.07				
	生食注シリンジ「オーツカ」10mL	Normal Saline OTSUKA	大塚製薬工場		キット：注射	10mL1筒	114.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G7050	118809701	薬価収載2008.11.07				
	生食注シリンジ「オーツカ」20mL	Normal Saline OTSUKA	大塚製薬工場		キット：注射	20mL1筒	134.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G8056	118236101	薬価収載2008.11.07				
	【削除品】生食注シリンジ「タイヨー」5mL		テバ製薬		キット：注射	5mL1筒	110.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402P2074		薬価削除2015.03.31〔代替品：生食注シリンジ「テバ」5mL〕				
	【削除品】生食注シリンジ「タイヨー」10mL		テバ製薬		キット：注射	10mL1筒	114.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G7076		薬価削除2015.03.31〔代替品：生食注シリンジ「テバ」10mL〕				
	【削除品】生食注シリンジ「タイヨー」20mL		テバ製薬		キット：注射	20mL1筒	134.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G8072		薬価削除2015.03.31〔代替品：生食注シリンジ「テバ」20mL〕				
	生食注シリンジ「テバ」5mL	Isotonic Sodium Chloride“TEVA”	テバ製薬		キット：注射	5mL1筒	110.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402P2090	116723801	薬価収載2014.06.20，旧：生食注シリンジ「タイヨー」5mL				
	生食注シリンジ「テバ」10mL	Isotonic Sodium Chloride“TEVA”	テバ製薬		キット：注射	10mL1筒	114.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G7092	116722101	薬価収載2014.06.20，旧：生食注シリンジ「タイヨー」10mL				
	生食注シリンジ「テバ」20mL	Isotonic Sodium Chloride“TEVA”	テバ製薬		キット：注射	20mL1筒	134.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G8099	116721401	薬価収載2014.06.20，旧：生食注シリンジ「タイヨー」20mL				
	生食注シリンジ「テルモ」5mL	Isotonic Sodium Chloride	テルモ		キット：注射	5mL1筒	110.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402P2082	121306501	薬価収載2011.11.28				
	生食注シリンジ「テルモ」10mL	Isotonic Sodium Chloride	テルモ		キット：注射	10mL1筒	114.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G7084	121307201	薬価収載2011.11.28				
	生食注シリンジ「テルモ」20mL		テルモ		キット：注射	20mL1筒	134.00円／筒	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G8080	121328701	薬価収載2011.11.28				
	生食溶解液キットH		ニプロ	光製薬	キット：注射	100mL1キット	169.00円／キット	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G2023	107681301，107681302					
	生食溶解液キットH		ニプロ	光製薬	キット：注射	50mL1キット	169.00円／キット	後処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311402G4026	107683701，107683702					
	セイブルOD錠50mg	Seibule	三和化学研究所		口腔内崩壊錠：内服	50mg1錠	52.90円／錠	処	糖尿病食後過血糖改善剤	396	ミグリトール	miglitol（JAN）	3969009F4022	124266901	薬価収載2015.05.29	Sc50	白		トウモロコシデンプン，クロスポビドン，ケイ酸Mg，ステアリン酸Mg，スクラロース
	セイブルOD錠75mg	Seibule	三和化学研究所		口腔内崩壊錠：内服	75mg1錠	73.80円／錠	処	糖尿病食後過血糖改善剤	396	ミグリトール	miglitol（JAN）	3969009F5029	124267601	薬価収載2015.05.29	Sc75	白		トウモロコシデンプン，クロスポビドン，ケイ酸Mg，ステアリン酸Mg，スクラロース
	セイブル錠25mg	Seibule	三和化学研究所		錠：内服	25mg1錠	30.20円／錠	処	糖尿病食後過血糖改善剤	396	ミグリトール	miglitol（JAN）	3969009F1023	117091701	薬価収載2005.12.09	Sc395／25	淡黄	○	結晶セルロース，トウモロコシデンプン，ステアリン酸Mg，ヒプロメロース，マクロゴール，酸化チタン，カルナウバロウ，乳糖水和物，三二酸化鉄
	セイブル錠50mg	Seibule	三和化学研究所		錠：内服	50mg1錠	52.90円／錠	処	糖尿病食後過血糖改善剤	396	ミグリトール	miglitol（JAN）	3969009F2020	117092401	薬価収載2005.12.09	Sc396／50	白	○	結晶セルロース，トウモロコシデンプン，ステアリン酸Mg，ヒプロメロース，マクロゴール，酸化チタン，カルナウバロウ
	セイブル錠75mg	Seibule	三和化学研究所		錠：内服	75mg1錠	73.80円／錠	処	糖尿病食後過血糖改善剤	396	ミグリトール	miglitol（JAN）	3969009F3026	117093101	薬価収載2005.12.09	Sc397／75	白	○	結晶セルロース，トウモロコシデンプン，ステアリン酸Mg，ヒプロメロース，マクロゴール，酸化チタン，カルナウバロウ
	生理食塩液「ヒカリ」		光製薬		注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2212	107660824	薬価収載2010.04.01				
	生理食塩液「ヒカリ」		光製薬	光製薬，共和クリティケア	注射液：注射	50mL1瓶	110.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401H2032	107675203，107675205					
	生理食塩液「ヒカリ」		光製薬	光製薬，共和クリティケア	注射液：注射	100mL1瓶	113.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A3065	107667703，107667713					
	生理食塩液「ヒカリ」		光製薬		注射液：注射	250mL1袋	130.00円／袋	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401H6062	117557801	薬価収載2006.07.07				
	生理食塩液「ヒカリ」		光製薬	光製薬，共和クリティケア	注射液：注射	500mL1瓶	149.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A7079	107671405，107671416					
	生理食塩液「ヒカリ」		光製薬	光製薬	注射液：注射	500mL1袋	149.00円／袋	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A9101	107673809					
	生理食塩液「ヒカリ」		光製薬	光製薬	注射液：注射	1L1袋	233.00円／袋	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401H1109	107674508					
	生理食塩液「ヒカリ」		光製薬	光製薬	注射液：注射	1L1瓶	233.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A8040	107672102					
	生理食塩液「フソー」		扶桑薬品工業	光製薬，アルフレッサファーマ	注射液：注射	5mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A1089	107659203，107659205，107659206					
	生理食塩液PL「フソー」	Isotonic Sodium Chloride	扶桑薬品工業		注射液：注射	20mL1管	61.00円／管	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A2204	107660807					
	生理食塩液PL「フソー」	Isotonic Sodium Chloride	扶桑薬品工業		注射液：注射	50mL1瓶	110.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401H2083	107675204					
	生理食塩液PL「フソー」	Isotonic Sodium Chloride	扶桑薬品工業		注射液：注射	100mL1瓶	113.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A3162	107667705，107667715					
	生理食塩液PL「フソー」	Isotonic Sodium Chloride	扶桑薬品工業		注射液：注射	200mL1瓶	131.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A4061	107668402					
	生理食塩液PL「フソー」	Isotonic Sodium Chloride	扶桑薬品工業		注射液：注射	500mL1瓶	149.00円／瓶	局処	等張液	331	生理食塩液	isotonic sodium chloride solution（JP）	3311401A7168	107671406					
