院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	テイコプラニン点滴静注用200mg「タイヨー」【経過措置】	Teicoplanin	テバ製薬	ホスピーラ・ジャパン	静注用：注射	200mg1瓶	3,113.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1094	118845501，118845502	薬価削除予定2016.03.31				等張化剤，pH調整剤
	テイコプラニン点滴静注用200mg「テバ」	Teicoplanin“TEVA”	テバ製薬		静注用：注射	200mg1瓶	3,113.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1175	118845501	薬価収載2015.06.19				等張化剤，pH調節剤
	テイコプラニン点滴静注用200mg「トーワ」	Teicoplanin“TOWA”	東和薬品		静注用：注射	200mg1瓶	3,113.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1108	118914801	薬価収載2008.11.07				等張化剤，塩化Na，pH調整剤，水酸化Na
	テイコプラニン点滴静注用200mg「日医工」	Teicoplanin	日医工		静注用：注射	200mg1瓶	3,113.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1051	118451801	薬価収載2008.07.04				等張化剤，pH調節剤
	テイコプラニン点滴静注用200mg「ファイザー」	Teicoplanin［Pfizer］	マイラン製薬	ファイザー	静注用：注射	200mg1瓶	3,113.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1167	119014402	薬価収載2014.12.12，旧：テイコプラニン点滴静注用200mg「マイラン」				塩化ナトリウム，pH調整剤
	【削除品】テイコプラニン点滴静注用200mg「マイラン」	Teicoplanin	マイラン製薬	ファイザー	静注用：注射	200mg1瓶	3,113.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1132	119014401，119014402	薬価削除2015.09.30〔代替品：テイコプラニン点滴静注用200mg「ファイザー」〕				塩化ナトリウム，pH調節剤
	テイコプラニン点滴静注用200mg「明治」	Teicoplanin「MEIJI」	Meiji Seikaファルマ		静注用：注射	200mg1瓶	3,113.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D1159	122278401	薬価収載2013.06.21				等張化剤，pH調節剤
	テイコプラニン点滴静注用400mg「F」	Teicoplanin	富士製薬工業	富士フイルムファーマ	静注用：注射	400mg1瓶	4,293.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2023	119085401，119085402	薬価収載2009.05.15				等張化剤，pH調整剤
	テイコプラニン点滴静注用400mg「NP」	Teicoplanin	ニプロ		静注用：注射	400mg1瓶	4,293.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2031	122166401	薬価収載2012.12.14				等張化剤，pH調整剤
	テイコプラニン点滴静注用400mg「トーワ」	Teicoplanin“TOWA”	東和薬品		静注用：注射	400mg1瓶	4,293.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2066	123381001	薬価収載2014.06.20				等張化剤，塩化Na，pH調整剤，塩酸，水酸化Na
	テイコプラニン点滴静注用400mg「日医工」	Teicoplanin	日医工		静注用：注射	400mg1瓶	4,293.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2040	122072801	薬価収載2012.12.14				等張化剤，pH調節剤
	テイコプラニン点滴静注用400mg「明治」	Teicoplanin「MEIJI」	Meiji Seikaファルマ		静注用：注射	400mg1瓶	4,293.00円／瓶	後劇処	グリコペプチド系抗生物質	611	テイコプラニン	teicoplanin（JP）	6119401D2058	122279101	薬価収載2013.06.21				等張化剤，pH調節剤
	テタガムP筋注シリンジ250	Tetagam P	CSLベーリング		キット：注射	250国際単位1mL1筒	3,627.00円／筒	生特処	血液成分製剤	634	抗破傷風人免疫グロブリン	human anti-tetanus immunoglobulin（生）	6343415G1021	118420401	薬価収載2008.06.20				グリシン，塩化ナトリウム
	テタノセーラ筋注用250単位	Tetanothera	化学及血清療法研究所	アステラス製薬	筋注用：注射	250国際単位1瓶	3,354.00円／瓶	生特処	血液成分製剤	634	抗破傷風人免疫グロブリン	human anti-tetanus immunoglobulin（生）	6343408X1056	111542005，111542006	薬価収載2009.09.01				D-マンニトール，グリシン，塩化ナトリウム
	テタノブリンIH静注250単位	Tetanobulin	日本血液製剤機構		注射液：注射	250国際単位1瓶	3,899.00円／瓶	生特処	血液成分製剤	634	ポリエチレングリコール処理抗破傷風人免疫グロブリン	polyethylene glycol treated human anti-tetanus immunoglobulin（生）	6343433A1035	111617503，111617504	薬価収載2009.09.01				D-ソルビトール，水酸化ナトリウム，塩酸
	テタノブリンIH静注1500単位	Tetanobulin	日本血液製剤機構		注射液：注射	1,500国際単位1瓶	20,859.00円／瓶	生特処	血液成分製剤	634	ポリエチレングリコール処理抗破傷風人免疫グロブリン	polyethylene glycol treated human anti-tetanus immunoglobulin（生）	6343433A2031	111618203，111618204	薬価収載2009.09.01				D-ソルビトール，水酸化ナトリウム，塩酸
	テタノブリン筋注用250単位	Tetanobulin	日本血液製剤機構		筋注用：注射	250国際単位1瓶	3,354.00円／瓶	生特処	血液成分製剤	634	抗破傷風人免疫グロブリン	human anti-tetanus immunoglobulin（生）	6343408X1064	111542007，111542008	薬価収載2009.09.01				グリシン，D-マンニトール，塩化ナトリウム，ポリオキシエチレン（160）ポリオキシプロピレン（30）グリコール，水酸化ナトリウム，塩酸
	テトラビック皮下注シリンジ		阪大微生物病研究会	田辺三菱製薬	キット：注射			生劇処	生物学的製剤	636	沈降精製百日せきジフテリア破傷風不活化ポリオ混合ワクチン	adsorbed diphtheria-purified pertussis-tetanus inactivated polio combined vaccine（生）	636140DG1021						緩衝剤，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，等張化剤，塩化ナトリウム，pH調節剤，塩酸，水酸化ナトリウム，免疫補助剤，塩化アルミニウム（III）六水和物（アルミニウム），水酸化アルミニウムゲル（アルミニウム），安定剤，ホルマリン（ホルムアルデヒド），エデト酸ナトリウム水和物，希釈剤，M199培地
	デノシン点滴静注用500mg	Denosine	田辺三菱製薬		静注用：注射	500mg1瓶	12,079.00円／瓶	毒処	抗ウイルス・DNAポリメラーゼ阻害剤	625	ガンシクロビル	ganciclovir（JAN）	6250402F1036	111462101	薬価収載2006.06.09				pH調整剤，塩酸，水酸化ナトリウム
	テノゼット錠300mg	Tenozet	グラクソ・スミスクライン		錠：内服	300mg1錠	996.50円／錠	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	テノホビル ジソプロキシルフマル酸塩	tenofovir disoproxil fumarate（JAN）	6250024F1030	123363601	薬価収載2014.05.23	GSK300	白		部分アルファー化デンプン，クロスカルメロースナトリウム，乳糖水和物，結晶セルロース，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，トリアセチン
	テビーナ錠125mg	Tebeana	岩城製薬		錠：内服	125mg1錠	129.80円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1040	117457101	薬価収載2006.07.07	IW01 TB	白～淡黄白	○	セルロース，デンプングリコール酸Na，ヒドロキシプロピルスターチ，ヒプロメロース，ステアリン酸Mg
	テビケイ錠50mg	Tivicay	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	50mg1錠	3,262.60円／錠	劇処	HIVインテグラーゼ阻害剤	625	ドルテグラビルナトリウム	dolutegravir sodium（JAN）	6250038F1023	123362901	薬価収載2014.04.17	SV572／50	黄		D-マンニトール，結晶セルロース，ポビドン，デンプングリコール酸ナトリウム，フマル酸ステアリルナトリウム，ポリビニルアルコール（部分けん化物），酸化チタン，マクロゴール，タルク，黄色酸化鉄
	テビナシール錠125mg	Tebinaceil	東亜薬品	コーアイセイ	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1059	117458801，117458802	薬価収載2006.07.07	TM111	白～淡黄白	○	D-マンニトール，結晶セルロース，ヒドロキシプロピルセルロース，カルボキシメチルスターチナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム
	テラビック錠250mg	Telavic	田辺三菱製薬		錠：内服	250mg1錠	1,429.60円／錠	劇処	抗ウイルス剤	625	テラプレビル	telaprevir（JAN）	6250035F1020	121050701	薬価収載2011.11.25	TA145	白		ヒプロメロース酢酸エステルコハク酸エステル，ラウリル硫酸ナトリウム，無水リン酸水素カルシウム，クロスカルメロースナトリウム，結晶セルロース，軽質無水ケイ酸，フマル酸ステアリルナトリウム
	テラミロン細粒小児用10％	Teramiron	東和薬品		細粒：内服	100mg1g	61.00円／g	後局処	セフェム系抗生物質	613	セフテラム ピボキシル	cefteram pivoxil（JP）	6132009C1060	116849501	薬価収載2005.07.08				白糖，タルク，ショ糖脂肪酸エステル，アスパルテーム（L-フェニルアラニン化合物），アセスルファムカリウム，ステアリン酸Mg，黄色5号，香料，デキストリン，アラビアガム
	デルティバ錠50mg	Deltyba	大塚製薬		錠：内服	50mg1錠	6,125.00円／錠	劇処	結核化学療法剤	622	デラマニド	delamanid（JAN）	6222006F1029	123415201	薬価収載2014.09.02	デルティバ50	帯褐黄		乳糖水和物，結晶セルロース，デンプングリコール酸ナトリウム，カルメロースカルシウム，ヒプロメロースフタル酸エステル，軽質無水ケイ酸，ポビドン，トコフェロール，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄
	テルビー錠125mg	Terby	ダイト	ポーラファルマ，持田製薬	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1067	117252201，117252202	薬価収載2006.07.07	DK418	白～淡黄白	○	結晶セルロース，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，乳糖水和物，ヒプロメロース
	テルビナフィン錠125「MEEK」	Terbinafine「MEEK」	小林化工	Meiji Seikaファルマ	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1091	117312301，117312302	薬価収載2006.07.07	MK17	白～淡黄白	○	結晶セルロース，乳糖水和物，デンプングリコール酸ナトリウム，ヒプロメロース，ステアリン酸マグネシウム
	テルビナフィン錠125「TCK」	Terbinafine	辰巳化学	科研製薬	錠：内服	125mg1錠	129.80円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1113	117366601，117366602	薬価収載2006.07.07	TU603	白～淡黄白	○	乳糖水和物，セルロース，ヒプロメロース，デンプングリコール酸Na，ステアリン酸Mg
	テルビナフィン錠125mg「CH」		長生堂製薬	日本ジェネリック	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1075	117461802，117461803	薬価収載2006.07.07	〓105	白～淡黄白	○	結晶セルロース，デンプングリコール酸ナトリウム，乳糖水和物，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	テルビナフィン錠125mg「F」	Terbinafine Hydrochloride	富士製薬工業	富士フイルムファーマ	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1083	117362801，117362802	薬価収載2006.07.07	FJ22	白～淡黄白	○	結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，軽質無水ケイ酸，乳糖水和物
	テルビナフィン錠125mg「MED」	Terbinafine	メディサ新薬	化研生薬	錠：内服	125mg1錠	129.80円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1237	118007701	薬価収載2007.07.06	MED751	白～淡黄白	○	結晶セルロース，ステアリン酸Mg，デンプングリコール酸Na，乳糖水和物，ヒプロメロース
	テルビナフィン錠125mg「NP」	Terbinafine	ニプロ		錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1105	117459501	薬価収載2006.07.07	NP153／125 NP-153	白～淡黄白	○	乳糖水和物，結晶セルロース，ヒプロメロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，軽質無水ケイ酸
	テルビナフィン錠125mg「YD」	Terbinafine	陽進堂	佐藤製薬	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1121	117353601，117353602，117353603，117353605	薬価収載2006.07.07	YD535	白～淡黄白	○	乳糖水和物，セルロース，ヒプロメロース，デンプングリコール酸ナトリウム，ステアリン酸Mg
	テルビナフィン錠125mg「ケミファ」	Terbinafine	日本薬品工業	興和，日本ケミファ，興和創薬	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1261	117463201，117463202，117463203	薬価収載2013.06.21	NPI629A	白～淡黄白	○	結晶セルロース，デンプングリコール酸ナトリウム，ヒプロメロース，ヒドロキシプロピルスターチ，ステアリン酸マグネシウム
	テルビナフィン錠125mg「サワイ」	Terbinafine	沢井製薬		錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1296	117267602	薬価収載2013.12.13	SW RMT	白～淡黄白	○	結晶セルロース，ステアリン酸Mg，デンプングリコール酸Na，乳糖，ヒプロメロース
	テルビナフィン錠125mg「サンド」	Terbinafine［SANDOZ］	サンド	第一三共エスファ	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1130	117460101，117460102	薬価収載2006.07.07	TER125	白～淡黄白	○	バレイショデンプン，デンプングリコール酸ナトリウム，ヒプロメロース，軽質無水ケイ酸，ステアリン酸マグネシウム
	テルビナフィン錠125mg「タイヨー」	Terbinafine	テバ製薬		錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1148	117290401	薬価収載2006.07.07	t603	白～淡黄白	○	結晶セルロース，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，乳糖水和物，ヒプロメロース
	テルビナフィン錠125mg「タナベ」	Terbinafine	田辺三菱製薬	田辺製薬販売	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1253	118511901	薬価収載2008.07.04	TG133	白～淡黄白	○	乳糖水和物，結晶セルロース，ヒプロメロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム
	テルビナフィン錠125mg「トーワ」	Terbinafine“TOWA”	東和薬品		錠：内服	125mg1錠	129.80円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1300	117484701	薬価収載2015.06.19	Tw177	白～淡黄白	○	結晶セルロース，ヒドロキシプロピルセルロース，デンプングリコール酸Na，軽質無水ケイ酸，ステアリン酸Mg，ヒプロメロース，マクロゴール6000，タルク，酸化チタン
	テルビナフィン錠125mg「日医工」	Terbinafine	日医工		錠：内服	125mg1錠	129.80円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1270	117321501	薬価収載2013.06.21	〓027 〓027	白～淡黄白	○	セルロース，乳糖，デンプングリコール酸ナトリウム，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，無水ケイ酸，ステアリン酸マグネシウム
	テルビナフィン錠125mg「ファイザー」	Terbinafine［Pfizer］	ファイザー		錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1288	122442901	薬価収載2013.06.21	TB125／PF TB125PF	白～淡黄白	○	乳糖水和物，結晶セルロース，ヒプロメロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム
	【削除品】テルビナフィン錠125mg「マイラン」	Terbinafine“Mylan”	マイラン製薬		錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1245		薬価削除2015.03.31				乳糖水和物，結晶セルロース，ヒプロメロース，カルボキシメチルスターチナトリウム，ステアリン酸マグネシウム
	テルミシール錠125mg	Termisil	大正薬品工業	アルフレッサファーマ，テバ製薬	錠：内服	125mg1錠	86.20円／錠	後処	アリルアミン系抗真菌剤	629	テルビナフィン塩酸塩	terbinafine hydrochloride（JP）	6290005F1180	117464901，117464902，117464903，117464904	薬価収載2006.07.07	〓427 TYK427	白～淡黄白	○	ヒプロメロース，結晶セルロース，無水ケイ酸，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム
	点滴静注用バンコマイシン0.5「MEEK」	Vancomycin「MEEK」	小林化工	Meiji Seikaファルマ	静注用：注射	0.5g1瓶	1,132.00円／瓶	後局処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113400A1030	114875601，114875602	薬価収載2002.07.05				D-マンニトール，マクロゴール400
	点滴静注用バンコマイシン1.0「MEEK」	Vancomycin「MEEK」	小林化工	Meiji Seikaファルマ	静注用：注射	1g1瓶	1,566.00円／瓶	後局処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113400A2037	121079801，121079802	薬価収載2011.11.28				D-マンニトール，マクロゴール400
	点滴静注用ビルヘキサル250mg	Viruhexal	サンド		静注用：注射	250mg1瓶	676.00円／瓶	後処	抗ウイルス剤	625	アシクロビル	aciclovir（JP）	6250401F1120	113844320					pH調整剤
	点滴静注用ホスカビル注24mg／mL	Foscavir	ノーベルファーマ		注射液：注射	6g250mL1瓶	7,260.00円／瓶	毒処	抗ウイルス・DNAポリメラーゼ阻害剤	625	ホスカルネットナトリウム水和物	foscarnet sodium hydrate（JAN）	6250403A1033	111463802，111463803	薬価収載2006.06.09				pH調整剤
	トービイ吸入液300mg	Tobi	ノバルティスファーマ		吸入剤：外用〔口腔投与剤〕	300mg5mL1管	8,880.50円／管	劇処	アミノグリコシド系抗生物質	612	トブラマイシン	tobramycin（JP）	6123700G1026	122133601	薬価収載2012.11.22				塩化ナトリウム，硫酸，水酸化ナトリウム
	トキオ注射用0.5g	Tokio	コーアイセイ		注射用：注射	500mg1瓶	95.00円／瓶	後処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D2114	121777301	薬価収載2012.06.22				
	トキオ注射用0.25g	Tokio	コーアイセイ		注射用：注射	250mg1瓶	92.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D1088	121776601	薬価収載2012.06.22				
	トキオ注射用1g	Tokio	コーアイセイ		注射用：注射	1g1瓶	203.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D3170	110967201	薬価収載2009.09.25				
	トキオ注射用2g	Tokio	コーアイセイ		注射用：注射	2g1瓶	286.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D4184	121778001	薬価収載2012.06.22				
	トキクロルカプセル250mg	Tokiclor	コーアイセイ		カプセル：内服	250mg1カプセル	22.60円／カプセル	後局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005M1202	113441401	薬価収載2008.12.19	IC-613TCR	青／白		トウモロコシデンプン，カルボキシメチルスターチナトリウム，ステアリン酸マグネシウム，青色1号，酸化チタン，ラウリル硫酸ナトリウム，ゼラチン
	トスキサシン錠75mg	Tosuxacin	アボットジャパン		錠：内服	75mg1錠	91.70円／錠	局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1039	111403402		〓621	白		L-アスパラギン酸，結晶セルロース，トウモロコシデンプン，含水二酸化ケイ素，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，タルク，酸化チタン，カルナウバロウ
	トスキサシン錠150mg	Tosuxacin	アボットジャパン		錠：内服	150mg1錠	116.80円／錠	局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F2035	111405802		〓622	白		L-アスパラギン酸，結晶セルロース，トウモロコシデンプン，含水二酸化ケイ素，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，タルク，酸化チタン，カルナウバロウ
	トスフロキサシントシル酸塩細粒小児用15％「トーワ」	Tosufloxacin Tosilate“TOWA”	東和薬品		細粒：内服	150mg1g	309.20円／g	後処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010C1040	124139601	薬価収載2015.06.19				白糖，アスパルテーム（L-フェニルアラニン化合物），含水二酸化ケイ素，三二酸化鉄，香料
	トスフロキサシントシル酸塩細粒小児用15％「タカタ」	Tosufloxacin Tosilate	高田製薬		細粒：内服	150mg1g	309.20円／g	後処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010C1032	124106801	薬価収載2015.06.19				粉末還元麦芽糖水アメ，D-マンニトール，低置換度ヒドロキシプロピルセルロース，ポビドン，アスパルテーム（L-フェニルアラニン化合物），三二酸化鉄，香料，含水二酸化ケイ素
	トスフロキサシントシル酸塩錠75mg「NP」	Tosufloxacin Tosilate	ニプロ		錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1047	119521701	薬価収載2009.11.13	NP522 NP-522	白		L-アスパラギン酸，トウモロコシデンプン，結晶セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，含水二酸化ケイ素，ヒプロメロース，マクロゴール，酸化チタン，タルク，カルナウバロウ
	トスフロキサシントシル酸塩錠75mg「TCK」	Tosufloxacin Tosilate	辰巳化学		錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1055	119311401，119311402	薬価収載2009.11.13	Tu703	白		セルロース，トウモロコシデンプン，ヒドロキシプロピルセルロース，L-アスパラギン酸，低置換度ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸Mg，ヒプロメロース，ポリオキシエチレンポリオキシプロピレングリコール，酸化チタン，カルナウバロウ
	トスフロキサシントシル酸塩錠75mg「TYK」	Tosufloxacin Tosilate「TYK」	大正薬品工業	テバ製薬	錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1063	119535401，119535402，119535403	薬価収載2009.11.13	〓444 TYK444	白～帯黄白		トウモロコシデンプン，結晶セルロース，L-アスパラギン酸，ヒドロキシプロピルセルロース，ステアリン酸Mg，クエン酸トリエチル，ヒプロメロース，酸化チタン，カルナウバロウ
	トスフロキサシントシル酸塩錠75mg「YD」	Tosufloxacin Tosilate	陽進堂		錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1071	119400501	薬価収載2009.11.13	YD964	白～帯黄白		トウモロコシデンプン，セルロース，L-アスパラギン酸，ヒドロキシプロピルセルロース，ステアリン酸Mg，クエン酸トリエチル，ヒプロメロース，酸化チタン，カルナウバロウ
	トスフロキサシントシル酸塩錠75mg「サワイ」	Tosufloxacin Tosilate	沢井製薬		錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1080	119633701	薬価収載2009.11.13	SW TFX75	白		L-アスパラギン酸，カルナウバロウ，結晶セルロース，酸化チタン，ステアリン酸Mg，タルク，トウモロコシデンプン，二酸化ケイ素，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	トスフロキサシントシル酸塩錠75mg「サンド」	Tosufloxacin Tosilate［SANDOZ］	サンド		錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1098	119634401	薬価収載2009.11.13	STT75	白		L-アスパラギン酸，トウモロコシデンプン，結晶セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，含水二酸化ケイ素，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，カルナウバロウ
	トスフロキサシントシル酸塩錠75mg「タイヨー」	Tosufloxacin Tosilate	テバ製薬		錠：内服	75mg1錠	47.30円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1101	119353401	薬価収載2009.11.13	t T1	白		L-アスパラギン酸，カルナウバロウ，含水二酸化ケイ素，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，デンプングリコール酸ナトリウム，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	トスフロキサシントシル酸塩錠75mg「タナベ」	Tosufloxacin Tosilate Hydrate	田辺三菱製薬	田辺製薬販売	錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1110	119562001	薬価収載2009.11.13	TG105	白		L-アスパラギン酸，結晶セルロース，トウモロコシデンプン，含水二酸化ケイ素，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，酸化チタン，カルナウバロウ
	トスフロキサシントシル酸塩錠75mg「日医工」	Tosufloxacin Tosilate	日医工		錠：内服	75mg1錠	42.50円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F1128	119635101	薬価収載2009.11.13	〓720 〓720	白		トウモロコシデンプン，セルロース，L-アスパラギン酸，ヒドロキシプロピルセルロース，二酸化ケイ素，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，タルク，酸化チタン，カルナウバロウ
	トスフロキサシントシル酸塩錠150mg「NP」	Tosufloxacin Tosilate	ニプロ		錠：内服	150mg1錠	48.00円／錠	後局処	ニューキノロン系抗菌剤	624	トスフロキサシントシル酸塩水和物	tosufloxacin tosilate hydrate（JP）	6241010F2043	119522401	薬価収載2009.11.13	NP523 NP-523	白		L-アスパラギン酸，トウモロコシデンプン，結晶セルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，含水二酸化ケイ素，ヒプロメロース，マクロゴール，酸化チタン，タルク，カルナウバロウ
