院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	テルモ糖注50％		テルモ		注射液：注射	50％500mL1袋	303.00円／袋	局処	栄養補給薬	323	ブドウ糖	glucose（JP）	3231401J4042	107374401					
	テルモ糖注TK	Glucose	テルモ		キット：注射	5％100mL1キット	165.00円／キット	後局処	栄養補給薬	323	ブドウ糖	glucose（JP）	3231400G6035	107347801	薬価収載1997.10.01				
	テルモ糖注TK	Glucose	テルモ		キット：注射	5％50mL1キット	160.00円／キット	後局処	栄養補給薬	323	ブドウ糖	glucose（JP）	3231400P7023	121331701	薬価収載2011.11.28				
	デルモリチン注10％【経過措置】	Dermorizin	コーアイセイ	日医工	注射液：注射	200mg1管	56.00円／管	後処	代謝異常改善剤	313	パンテチン	pantethine（JP）	3133400A3024	106991401，106991403，106991404	代替品：パンテチン注200mg「イセイ」【薬価削除予定2019.03.31】				氷酢酸，等張化剤，pH調整剤
	糖液注5％「第一三共」	Glucose“DAIICHI SANKYO”	第一三共		注射液：注射	5％20mL1管	65.00円／管	局処	栄養補給薬	323	ブドウ糖	glucose（JP）	3231401A1140	107351512	薬価収載2008.06.01				
	糖液注20％「第一三共」	Glucose“DAIICHI SANKYO”	第一三共		注射液：注射	20％20mL1管	66.00円／管	局処	栄養補給薬	323	ブドウ糖	glucose（JP）	3231401H1262	101556026	薬価収載2008.06.01				
	糖液注50％「第一三共」	Glucose“DAIICHI SANKYO”	第一三共		注射液：注射	50％20mL1管	97.00円／管	局処	栄養補給薬	323	ブドウ糖	glucose（JP）	3231401H7120	101557710	薬価収載2008.06.01				pH調節剤
	トコフェロール酢酸エステルカプセル100mg「TC」		東洋カプセル		カプセル：内服	100mg1カプセル	5.60円／カプセル	後	ビタミンE	315	トコフェロール酢酸エステル	tocopherol acetate（JP）	3150002M1106	107142901	薬価収載2015.05.29	〓43	赤		オリブ油，ゼラチン，濃グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル，赤色2号
	トコフェロール酢酸エステルカプセル100mg「ファイザー」	Tocopherol Acetate［Pfizer］	マイラン製薬	ファイザー	カプセル：内服	100mg1カプセル	5.60円／カプセル	後	ビタミンE	315	トコフェロール酢酸エステル	tocopherol acetate（JP）	3150002M1114	107144302	薬価収載2015.06.19				オリブ油，ゼラチン，濃グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル，赤色2号
	トコフェロール酢酸エステル錠50mg「トーワ」	Tocopherol Acetate“TOWA”	東和薬品		錠：内服	50mg1錠	5.60円／錠	後	ビタミンE	315	トコフェロール酢酸エステル	tocopherol acetate（JP）	3150002F1280	107135101	薬価収載2017.06.16	Tw303	橙		乳糖水和物，トウモロコシデンプン，結晶セルロース，メタケイ酸アルミン酸Mg，カルメロースNa，カルメロースCa，ステアリン酸Mg，白糖，沈降炭酸Ca，タルク，アラビアゴム末，酸化チタン，ゼラチン，バレイショデンプン，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，黄色5号
	トコフェロール酢酸エステル錠50mg「ファイザー」	Tocopherol Acetate［Pfizer］	ファイザー		錠：内服	50mg1錠	5.60円／錠	後	ビタミンE	315	トコフェロール酢酸エステル	tocopherol acetate（JP）	3150002F1271	107138202	薬価収載2015.06.19				メタケイ酸アルミン酸マグネシウム，軽質無水ケイ酸，結晶セルロース，乳糖水和物，トウモロコシデンプン，カルメロースカルシウム，ポビドン，タルク，ヒプロメロース，沈降炭酸カルシウム，酸化チタン，ゼラチン，アラビアゴム末，白糖，カルナウバロウ，黄色4号（タートラジン），黄色5号
	トピロリック錠20mg	Topiloric	富士薬品		錠：内服	20mg1錠	19.60円／錠	処	非プリン型選択的キサンチンオキシダーゼ阻害剤・高尿酸血症治療剤	394	トピロキソスタット	topiroxostat（JAN）	3949004F1036	122662101	薬価収載2013.08.27	FY311／20	白～淡黄白		乳糖水和物，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	トピロリック錠40mg	Topiloric	富士薬品		錠：内服	40mg1錠	36.40円／錠	処	非プリン型選択的キサンチンオキシダーゼ阻害剤・高尿酸血症治療剤	394	トピロキソスタット	topiroxostat（JAN）	3949004F2032	122663801	薬価収載2013.08.27	FY312／40	白～淡黄白	○	乳糖水和物，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	トピロリック錠60mg	Topiloric	富士薬品		錠：内服	60mg1錠	52.80円／錠	処	非プリン型選択的キサンチンオキシダーゼ阻害剤・高尿酸血症治療剤	394	トピロキソスタット	topiroxostat（JAN）	3949004F3039	122664501	薬価収載2013.08.27	FY313／60	白～淡黄白	○	乳糖水和物，結晶セルロース，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	トヨファロールカプセル0.5	Toyofarol	旭化成ファーマ		カプセル：内服	0.5μg1カプセル	5.80円／カプセル	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001M2140	106763712		〓306	褐透明		無水エタノール，ジブチルヒドロキシトルエン，トコフェロール，中鎖脂肪酸トリグリセリド，コハク化ゼラチン，濃グリセリン，カラメル，ポリオキシエチレン硬化ヒマシ油60
	トヨファロールカプセル0.25	Toyofarol	旭化成ファーマ		カプセル：内服	0.25μg1カプセル	5.80円／カプセル	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001M1119	106759009		〓305	濃褐透明		無水エタノール，ジブチルヒドロキシトルエン，トコフェロール，中鎖脂肪酸トリグリセリド，コハク化ゼラチン，濃グリセリン，カラメル，ポリオキシエチレン硬化ヒマシ油60
	トヨファロールカプセル1.0	Toyofarol	旭化成ファーマ		カプセル：内服	1μg1カプセル	8.00円／カプセル	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001M3154	106768214		〓307	淡褐透明		無水エタノール，ジブチルヒドロキシトルエン，トコフェロール，中鎖脂肪酸トリグリセリド，コハク化ゼラチン，濃グリセリン，カラメル，ポリオキシエチレン硬化ヒマシ油60
	【削除品】トヨファロールカプセル3.0	Toyofarol	旭化成ファーマ		カプセル：内服	3μg1カプセル	20.10円／カプセル	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001M4061		薬価削除2018.03.31				無水エタノール，中鎖脂肪酸トリグリセリド，ゼラチン，濃グリセリン，酸化チタン
	トラゼンタ錠5mg	Trazenta	日本ベーリンガーインゲルハイム		錠：内服	5mg1錠	155.40円／錠	処	胆汁排泄型選択的DPP-4阻害剤・2型糖尿病治療剤	396	リナグリプチン	linagliptin（JAN）	3969014F1024	120935801	薬価収載2011.09.12	D5／〓 〓D5	淡赤		D-マンニトール，部分アルファー化デンプン，トウモロコシデンプン，コポリビドン，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，マクロゴール6000NF，三二酸化鉄
	トラネキサム酸カプセル250mg「トーワ」	Tranexamic Acid“TOWA”	東和薬品		カプセル：内服	250mg1カプセル	9.90円／カプセル	後局	抗プラスミン剤	332	トラネキサム酸	tranexamic acid（JP）	3327002M1281	108071101	薬価収載2007.12.21	Tw TCC Tw.TCC	橙／淡黄		トウモロコシデンプン，ステアリン酸Mg，青色1号，黄色三二酸化鉄，黄色5号，酸化チタン，ラウリル硫酸Na，ゼラチン
	トラネキサム酸細粒50％「TCK」	Tranexamic Acid	辰巳化学		細粒：内服	50％1g	7.20円／g	後	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002C1138	108057501	薬価収載2016.06.17				D-マンニトール，ヒドロキシプロピルセルロース
	トラネキサム酸細粒50％「ツルハラ」	Tranexamic Acid「TSURUHARA」	鶴原製薬		細粒：内服	50％1g	7.20円／g	後	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002C1120	108056801	薬価収載2014.12.12				乳糖水和物，バレイショデンプン，ヒドロキシプロピルセルロース，カルメロースカルシウム
	トラネキサム酸錠250mg「YD」	Tranexamic Acid	陽進堂	日医工	錠：内服	250mg1錠	9.90円／錠	後局	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002F1169	108066701，108066702	薬価収載2007.06.15	YD051 〓843	白		セルロース，硬化油，ヒドロキシプロピルセルロース，ステアリン酸Mg
	トラネキサム酸錠250mg「三恵」	Tranexamic Acid	三恵薬品		錠：内服	250mg1錠	9.90円／錠	後局	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002F1185	108061201	薬価収載2013.12.13	YD051 SYT014	白		セルロース，硬化油，ヒドロキシプロピルセルロース，ステアリン酸Mg
	トラネキサム酸錠500mg「YD」	Tranexamic Acid	陽進堂		錠：内服	500mg1錠	9.30円／錠	後局	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002F2050	108067403	薬価収載2007.06.15	YD022	白		セルロース，硬化油，ヒドロキシプロピルセルロース，ステアリン酸Mg
	トラネキサム酸シロップ5％「テバ」	Tranexamic Acid“TEVA”	武田テバファーマ	武田薬品工業	シロップ：内服	5％1mL	3.40円／mL	後	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002Q1070	108081002，108081003	薬価収載2015.12.11				クエン酸水和物，クエン酸ナトリウム水和物，精製白糖，パラオキシ安息香酸ブチル，パラオキシ安息香酸エチル，黄色5号，香料
	トラネキサム酸注1g「NP」	Tranexamic Acid	ニプロ		注射液：注射	10％10mL1管	68.00円／管	後局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A4266	108098804	薬価収載2013.06.21				
	トラネキサム酸注1gシリンジ「NP」	Tranexamic Acid	ニプロ		キット：注射	10％10mL1筒	155.00円／筒	後局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401G1030	116695801，116695802	薬価収載2013.06.21				
	トラネキサム酸注250mg／5mL「日新」	Tranexamic Acid	日新製薬－山形		注射液：注射	5％5mL1管	58.00円／管	後局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A1160	108091901	薬価収載2014.12.12				等張化剤
	トラネキサム酸注1000mg／10mL「日新」	Tranexamic Acid	日新製薬－山形		注射液：注射	10％10mL1管	68.00円／管	後局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A4274	108098808	薬価収載2014.12.12				等張化剤
	トラネキサム酸注射液1000mg「テバ」	Tranexamic Acid“TEVA”	武田テバファーマ	武田薬品工業	注射液：注射	10％10mL1管	68.00円／管	後局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A4282	108099502，108099503	薬価収載2015.12.11				pH調節剤
	トランサミンカプセル250mg	Transamin	第一三共		カプセル：内服	250mg1カプセル	9.90円／カプセル	局	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002M1303	108073502	薬価収載2008.06.20	〓605	橙／白		トウモロコシデンプン，ステアリン酸マグネシウム，ゼラチン，ラウリル硫酸ナトリウム，黄色5号
	トランサミン散50％	Transamin	第一三共		散：内服	50％1g	16.40円／g		抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002B1027	115143501，115143502	薬価収載2002.07.05				D-マンニトール，ポリビニルアルコール部分けん化物
	トランサミン錠250mg	Transamin	第一三共		錠：内服	250mg1錠	9.90円／錠	局	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002F1142	108062901，108062902	薬価収載2002.07.05	〓606	白		トウモロコシデンプン，ポリビニルアルコール部分けん化物，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，硬化油
	トランサミン錠500mg	Transamin	第一三共		錠：内服	500mg1錠	17.50円／錠	局	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002F2041	108068101，108068102		〓608	白～淡黄白		カルメロースカルシウム，ポリビニルアルコール部分けん化物，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，タルク，酸化チタン，ジメチルポリシロキサン，二酸化ケイ素，カルナウバロウ
	トランサミンシロップ5％	Transamin	ニプロファーマ	第一三共	シロップ：内服	5％1mL	4.30円／mL		抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327002Q1062	108082702	薬価収載2008.06.20				白糖，クエン酸水和物，クエン酸ナトリウム水和物，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，ソルビン酸カリウム，ピロ亜硫酸カリウム，赤色3号，香料
	トランサミン注5％	Transamin	第一三共		注射液：注射	5％5mL1管	64.00円／管	局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A1127	108087201，108087202	薬価収載2002.07.05				
	トランサミン注10％	Transamin	第一三共		注射液：注射	10％2.5mL1管	64.00円／管	局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A2069	108094001，108094002	薬価収載2002.07.05				
	トランサミン注10％	Transamin	第一三共		注射液：注射	10％10mL1管	118.00円／管	局処	抗プラスミン剤	332，449	トラネキサム酸	tranexamic acid（JP）	3327401A4185	108100801，108100802	薬価収載2002.07.05				
	トリドセラン配合錠	Tridocelan	シオノケミカル	武田テバファーマ，武田薬品工業	錠：内服	1錠	10.10円／錠		混合ビタミン	317	複合ビタミンB剤	vitamin B complex	3179105F1034	107192402，107192403	薬価収載2009.09.25	TDC	淡紅		ポビドン，エチルセルロース，軽質無水ケイ酸，中鎖脂肪酸トリグリセリド，コメデンプン，タルク，ステアリン酸マグネシウム，乳糖水和物，硫酸カルシウム，ヒプロメロース
	トリノシンS注射液10mg	Trinosin－S	トーアエイヨー	アステラス製薬	注射液：注射	10mg1管	58.00円／管	処	代謝賦活・抗めまい剤	399	アデノシン三リン酸二ナトリウム水和物	adenosine triphosphate disodium hydrate（JAN）	3992400A1107	108800701					グリシン，ベンジルアルコール，炭酸ナトリウム水和物，炭酸水素ナトリウム，塩化ナトリウム
	トリノシンS注射液20mg	Trinosin－S	トーアエイヨー	アステラス製薬	注射液：注射	20mg1管	58.00円／管	処	代謝賦活・抗めまい剤	399	アデノシン三リン酸二ナトリウム水和物	adenosine triphosphate disodium hydrate（JAN）	3992400A2111	108807601					グリシン，ベンジルアルコール，炭酸ナトリウム水和物，炭酸水素ナトリウム
	トリノシン顆粒10％	Trinosin	トーアエイヨー	アステラス製薬	腸溶性顆粒：内服	10％1g	17.00円／g		代謝賦活・抗めまい剤	399	アデノシン三リン酸二ナトリウム水和物	adenosine triphosphate disodium hydrate（JAN）	3992001D1040	108775802	薬価収載2005.06.10	〓431 〓432	白		結晶セルロース，乳糖水和物，ヒドロキシプロピルスターチ，カルメロース，ヒドロキシプロピルセルロース，ヒドロキシプロピルメチルセルロースアセテートサクシネート，クエン酸トリエチル，ラウリル硫酸ナトリウム，タルク，サラシミツロウ
	トリノシン腸溶錠20mg	Trinosin	トーアエイヨー	アステラス製薬	腸溶錠：内服	20mg1錠	5.60円／錠		代謝賦活・抗めまい剤	399	アデノシン三リン酸二ナトリウム水和物	adenosine triphosphate disodium hydrate（JAN）	3992001F1319	108790101		〓401	白		結晶セルロース，乳糖水和物，バレイショデンプン，カルメロース，ヒドロキシプロピルセルロース，硬化油，軽質無水ケイ酸，ステアリン酸マグネシウム，メタクリル酸コポリマーLD，マクロゴール，酸化チタン，タルク，カルナウバロウ
	トリノシン腸溶錠60mg	Trinosin	トーアエイヨー	アステラス製薬	腸溶錠：内服	60mg1錠	8.50円／錠		代謝賦活・抗めまい剤	399	アデノシン三リン酸二ナトリウム水和物	adenosine triphosphate disodium hydrate（JAN）	3992001F3036	108794901		〓402	淡紅		結晶セルロース，乳糖水和物，バレイショデンプン，ヒドロキシプロピルセルロース，カルメロース，軽質無水ケイ酸，ステアリン酸マグネシウム，メタクリル酸コポリマーLD，クエン酸トリエチル，酸化チタン，タルク，黄色5号アルミニウムレーキ，三二酸化鉄，カルナウバロウ
	トリパレン1号輸液	Triparen No.1	大塚製薬工場		注射液：注射	600mL1袋	368.00円／袋	処	電解質・糖質輸液	323	高カロリー輸液用基本液	intravenous hyperalimentative basic solution	3239508A2030	107440601	薬価収載2008.06.20				亜硫酸水素ナトリウム，クエン酸水和物（pH調整剤）
	トリパレン2号輸液	Triparen No.2	大塚製薬工場		注射液：注射	600mL1袋	400.00円／袋	処	電解質・糖質輸液	323	高カロリー輸液用基本液	intravenous hyperalimentative basic solution	3239509A2034	107443701	薬価収載2008.06.20				亜硫酸水素ナトリウム，クエン酸水和物（pH調整剤）
	トリフリード輸液	Trifluid	大塚製薬工場		注射液：注射	500mL1瓶又は1袋	256.00円／瓶（袋）	処	電解質輸液	331	維持液		3319558A2030	107969201	薬価収載2008.06.20				亜硫酸水素ナトリウム，クエン酸水和物（pH調整剤）
	トリフリード輸液	Trifluid	大塚製薬工場		注射液：注射	1L1袋	378.00円／袋	処	電解質輸液	331	維持液		3319558A3037	107970801	薬価収載2008.06.20				亜硫酸水素ナトリウム，クエン酸水和物（pH調整剤）
	トルシトリンカプセル0.5【経過措置】	Torusitorin	東和薬品		カプセル：内服	0.5μg1カプセル	10.60円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M2100	106787310	代替品：カルシトリオールカプセル0.5μg「トーワ」【薬価削除予定2019.03.31】	Tw.TR0.5	淡褐		エタノール，中鎖脂肪酸トリグリセリド，ジブチルヒドロキシトルエン，ゼラチン，グリセリン，D-ソルビトール，酸化チタン，カラメル
	トルシトリンカプセル0.25【経過措置】	Torusitorin	東和薬品		カプセル：内服	0.25μg1カプセル	7.00円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M1104	106781110	代替品：カルシトリオールカプセル0.25μg「トーワ」【薬価削除予定2019.03.31】	Tw.TR0.25	微黄白		エタノール，中鎖脂肪酸トリグリセリド，ジブチルヒドロキシトルエン，ゼラチン，グリセリン，D-ソルビトール，酸化チタン
	トルツ皮下注80mgオートインジェクター	Taltz	日本イーライリリー		キット：注射	80mg1mL1キット	146,244.00円／キット	生劇処	ヒト化抗ヒトIL-17Aモノクローナル抗体製剤	399	イキセキズマブ（遺伝子組換え）	ixekizumab（genetical recombination）（JAN）	3999442G2020	125081701	薬価収載2016.11.18				クエン酸ナトリウム水和物，無水クエン酸，塩化ナトリウム，ポリソルベート80
	トルツ皮下注80mgシリンジ	Taltz	日本イーライリリー		キット：注射	80mg1mL1筒	146,244.00円／筒	生劇処	ヒト化抗ヒトIL-17Aモノクローナル抗体製剤	399	イキセキズマブ（遺伝子組換え）	ixekizumab（genetical recombination）（JAN）	3999442G1023	125082401	薬価収載2016.11.18				クエン酸ナトリウム水和物，無水クエン酸，塩化ナトリウム，ポリソルベート80
	ドルナー錠20μg	Dorner	東レ	アステラス製薬	錠：内服	20μg1錠	47.80円／錠	局劇処	プロスタサイクリン（PGI2）誘導体	339	ベラプロストナトリウム	beraprost sodium（JP）	3399005F1021	108182401		TR212	白～淡黄白		乳糖水和物，トウモロコシデンプン，ヒプロメロース，ステアリン酸マグネシウム，マクロゴール6000，カルナウバロウ
	トレムフィア皮下注100mgシリンジ	Tremfya	ヤンセンファーマ	大鵬薬品工業	キット：注射	100mg1mL1筒	319,130.00円／筒	生劇処	ヒト型抗ヒトIL-23p19モノクローナル抗体製剤	399	グセルクマブ（遺伝子組換え）	guselkumab（genetical recombination）（JAN）	3999446G1021	126092201	薬価収載2018.05.22				精製白糖，L-ヒスチジン，L-ヒスチジン塩酸塩水和物，ポリソルベート80
	トロノーム配合散	Toronorm	大原薬品工業		散：内服	1g	7.80円／g	後処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101A1122	108579203	薬価収載2008.06.20	OH-126	淡橙		無水クエン酸，黄色5号，香料
	トロノーム配合錠	Toronorm	大原薬品工業		錠：内服	1錠	5.80円／錠	後処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101F1090	108582203	薬価収載2009.09.25	OH125 OH-125	白	○	無水クエン酸，乳糖水和物，低置換度ヒドロキシプロピルセルロース，ポビドン，ステアリン酸マグネシウム
	トロンビン液モチダソフトボトル1万	Thrombin MOCHIDA	持田製薬		液：外用	10,000単位10mL1キット	1,293.80円／キット	生処	局所用止血剤	332	トロンビン	thrombin（JP）	3323702Q3020	115197801	薬価収載2003.06.13				濃グリセリン，L-アルギニン，塩化ナトリウム，氷酢酸，塩酸，水酸化ナトリウム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル
	トロンビン液モチダソフトボトル5千	Thrombin MOCHIDA	持田製薬		液：外用	5,000単位5mL1キット	961.00円／キット	生処	局所用止血剤	332	トロンビン	thrombin（JP）	3323702Q2024	115196101	薬価収載2003.06.13				濃グリセリン，L-アルギニン，塩化ナトリウム，氷酢酸，塩酸，水酸化ナトリウム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル
	トロンビン経口・外用剤1万「F」	Thrombin	富士製薬工業		末：外用	10,000単位1瓶	1,154.50円／瓶	局生処	局所用止血剤	332	トロンビン	thrombin（JP）	3323701X4124	108034609	薬価収載2007.12.21				
	トロンビン経口・外用剤5千「F」	Thrombin	富士製薬工業		末：外用	5,000単位1瓶	764.20円／瓶	局生処	局所用止血剤	332	トロンビン	thrombin（JP）	3323701X3136	108033909	薬価収載2007.12.21				
	トロンビン経口・局所用液5千「F」	Thrombin	富士製薬工業		液：外用	5,000単位5mL1瓶	719.00円／瓶	後生処	局所用止血剤	332	トロンビン	thrombin（JP）	3323702Q1052	108040702	薬価収載2007.12.21				グリセリン，酒石酸，水酸化ナトリウム（pH調整剤）
	ナーカリシン錠25mg	Narcaricin	ナガセ医薬品	マイラン製薬，武田テバファーマ，ファイザー，武田薬品工業，興和創薬	錠：内服	25mg1錠	8.00円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F1029	108570903，108570904，108570905，108570906，108570907，108570908		TKS258	白		乳糖水和物，カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ナーカリシン錠50mg	Narcaricin	ナガセ医薬品	武田テバファーマ，ファイザー，武田薬品工業	錠：内服	50mg1錠	12.60円／錠	後劇処	高尿酸血症改善剤	394	ベンズブロマロン	benzbromarone（JP）	3949002F2149	108574703，108574704，108574705，108574706，108574707，108574708	薬価収載2007.06.15	TKS257	白	○	乳糖水和物，バレイショデンプン，結晶セルロース，カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	ナイクリン散10％	Nyclin	トーアエイヨー	アステラス製薬	散：内服	10％1g	6.20円／g		抗ペラグラ因子ビタミン	313	ニコチン酸	nicotinic acid（JP）	3132001B1048	106953201	薬価収載2006.06.09				乳糖，バレイショデンプン
	ナイクリン錠50mg	Nyclin	トーアエイヨー	アステラス製薬	錠：内服	50mg1錠	6.70円／錠		抗ペラグラ因子ビタミン	313	ニコチン酸	nicotinic acid（JP）	3132001F1031	106955601	薬価収載2006.06.09	〓501	白		乳糖，バレイショデンプン，アラビアゴム，タルク，ステアリン酸マグネシウム
	ナイクリン注射液20mg	Nyclin	トーアエイヨー	アステラス製薬	注射液：注射	20mg1管	93.00円／管	局処	抗ペラグラ因子ビタミン	313	ニコチン酸	nicotinic acid（JP）	3132400A1032	106957002					ベンジルアルコール，水酸化ナトリウム
	ナイクリン注射液50mg	Nyclin	トーアエイヨー	アステラス製薬	注射液：注射	50mg1管	93.00円／管	局処	抗ペラグラ因子ビタミン	313	ニコチン酸	nicotinic acid（JP）	3132400A2020	106958701					ベンジルアルコール，水酸化ナトリウム
	ナイロジン注	Nyrozin	コーアイセイ		注射液：注射	10mL1管	57.00円／管	後処	混合ビタミン	317	複合ビタミンB剤	vitamin B complex	3179504A1094	107236501，107236502，107236503					D-マンニトール，pH調整剤，等張化剤
	ナグラザイム点滴静注液5mg	Naglazyme	アンジェス		注射液：注射	5mg5mL1瓶	264,109.00円／瓶	生劇処	遺伝子組換えムコ多糖症VI型治療剤	395	ガルスルファーゼ（遺伝子組換え）	galsulfase（genetical recombination）（JAN）	3959414A1023	118278101	薬価収載2008.04.11				塩化ナトリウム，リン酸二水素ナトリウム一水和物，リン酸水素二ナトリウム七水和物，ポリソルベート80
	ナサチームカプセル300	Nasateam	東菱薬品工業	コーアイセイ	カプセル：内服	300mg1カプセル	22.20円／カプセル	後局	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M1212	108171803	薬価収載1998.07.10	TBP339	淡黄透明		トコフェロール，コハク化ゼラチン，ゼラチン，濃グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル
	ナテグリニド錠30mg「テバ」	Nateglinide“TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	30mg1錠	9.90円／錠	後局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F1054	121966101，121966102	薬価収載2012.12.14	KT NT30	白		β-シクロデキストリン，結晶セルロース，クロスポビドン，クロスカルメロースナトリウム，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，カルナウバロウ
	ナテグリニド錠30mg「日医工」	Nateglinide	日医工		錠：内服	30mg1錠	9.90円／錠	後局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F1062	122300201	薬価収載2013.06.21	ナテグリニド30日医工 〓466	白		乳糖，カルメロース，クロスポビドン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，タルク，カルナウバロウ
	ナテグリニド錠30mg「マイラン」	Nateglinide	マイラン製薬		錠：内服	30mg1錠	9.90円／錠	後局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F1046	121193101	薬価収載2011.11.28	M511／30	白		乳糖水和物，カルメロース，クロスポビドン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，タルク，マクロゴール6000，酸化チタン，カルナウバロウ
	ナテグリニド錠90mg「テバ」	Nateglinide“TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	90mg1錠	23.00円／錠	後局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F2050	121967801，121967802	薬価収載2012.12.14	KT NT90	淡赤		β-シクロデキストリン，結晶セルロース，クロスポビドン，クロスカルメロースナトリウム，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，三二酸化鉄，カルナウバロウ
	ナテグリニド錠90mg「日医工」	Nateglinide	日医工		錠：内服	90mg1錠	23.00円／錠	後局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F2069	122301901	薬価収載2013.06.21	ナテグリニド90日医工 〓467	淡赤		乳糖，カルメロース，クロスポビドン，ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄，カルナウバロウ
	ナテグリニド錠90mg「マイラン」	Nateglinide	マイラン製薬		錠：内服	90mg1錠	23.00円／錠	後局処	速効型食後血糖降下剤	396	ナテグリニド	nateglinide（JP）	3969006F2042	121194801	薬価収載2011.11.28	M512／90	淡赤		カルメロース，クロスポビドン，ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，三二酸化鉄，黄色三二酸化鉄，カルナウバロウ
