院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	ノルバスク錠2.5mg	Norvasc	ファイザー		錠：内服	2.5mg1錠	26.70円／錠	局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F1029	103297001		ノルバスク2.5	白		結晶セルロース，無水リン酸水素カルシウム，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，カルナウバロウ
	ノルバスク錠5mg	Norvasc	ファイザー		錠：内服	5mg1錠	48.70円／錠	局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F2025	103299401		ノルバスク5	白	○	結晶セルロース，無水リン酸水素カルシウム，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，カルナウバロウ
	ノルバスク錠10mg	Norvasc	ファイザー		錠：内服	10mg1錠	73.80円／錠	局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F5032	120027001	薬価収載2010.11.19	ノルバスク10	白	○	結晶セルロース，無水リン酸水素カルシウム，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，カルナウバロウ
	ノルモナール錠15mg	Normonal	エーザイ		錠：内服	15mg1錠	15.70円／錠	処	血管・腎作動性降圧剤	214	トリパミド	tripamide（JAN）	2149007F1023	102887401		EISAI NL015	白	○	結晶セルロース，ステアリン酸カルシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース
	ノルレボ錠1.5mg	NorLevo	あすか製薬	武田薬品工業	錠：内服			処	黄体ホルモン	254	レボノルゲストレル	levonorgestrel（JAN）	254900AF2024			NL1.5	白		乳糖水和物，トウモロコシデンプン，ポビドン，軽質無水ケイ酸，ステアリン酸マグネシウム
	ノンタス錠15mg	Nontas	東洋製薬化成	小野薬品工業	錠：内服	15mg1錠	5.60円／錠	後	気道潤滑去痰剤	223	アンブロキソール塩酸塩	ambroxol hydrochloride（JAN）	2239001F1440	103894102		HM311	白	○	乳糖水和物，トウモロコシデンプン，軽質無水ケイ酸，ステアリン酸マグネシウム
	パーセリン錠25mg【経過措置】	Perselin	MSD		錠：内服	25mg1錠	102.50円／錠	処	黄体ホルモン	247	アリルエストレノール	allylestrenol（JAN）	2479003F2140	105388301	薬価削除予定2018.03.31	GK7／☆ORGANON GK7☆ORGANON	白		バレイショデンプン，ヒドロキシプロピルセルロース，トコフェロール，ステアリン酸マグネシウム，軽質無水ケイ酸，乳糖水和物
	ハーネシップ	Honesip	シオエ製薬	日本新薬	貼付剤：外用	10g	0.92円／g	後	消炎・鎮痛剤	264	外皮用消炎鎮痛配合剤		2649831S1028	106490201		〓206	淡黄赤～淡赤褐		ゼラチン，カルメロースナトリウム，D-ソルビトール液（70％），濃グリセリン，ポリアクリル酸部分中和物，ポリビニルアルコール（部分けん化物），酒石酸，ヒマシ油，ジヒドロキシアルミニウムアミノアセテート，エデト酸ナトリウム水和物，カオリン
	ハーフジゴキシンKY錠0.125	Halfdigoxin－KY	京都薬品工業	トーアエイヨー，アステラス製薬	錠：内服	0.125mg1錠	9.60円／錠	局劇処	ジギタリス強心配糖体	211	ジゴキシン	digoxin（JP）	2113003F2029	114686801	薬価収載2002.07.05	KYO271	帯黄白	○	乳糖水和物，トウモロコシデンプン，セルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，ステアリン酸Mg，黄色三二酸化鉄
	パームアレン		関東化学		液：外用				殺菌消毒剤	261	ベンザルコニウム塩化物	benzalkonium chloride（JP）	261670GQ1222						プロピレングリコール
	ハーユロン軟膏0.1％	Hayulon	辰巳化学		軟膏・硬膏：外用	0.1％1g	10.00円／g	後	副腎皮質ホルモン	264	酪酸プロピオン酸ヒドロコルチゾン	hydrocortisone butyrate propionate（JAN）	2646721M1084	106221202	薬価収載2007.12.21				流動パラフィン，白色ワセリン
	バイアグラODフィルム25mg	Viagra	ファイザー		その他：内服			処	ホスホジエステラーゼ5阻害剤	259	シルデナフィルクエン酸塩	sildenafil citrate（JAN）	259000AF4023						クロスポビドン，スクラロース，ヒドロキシプロピルセルロース，ヒプロメロース，ポビドン，ポリビニルアルコール・ポリエチレングリコール・グラフトコポリマー，マクロゴール400，酸化チタン，三二酸化鉄，l-メントール
	バイアグラODフィルム50mg	Viagra	ファイザー		その他：内服			処	ホスホジエステラーゼ5阻害剤	259	シルデナフィルクエン酸塩	sildenafil citrate（JAN）	259000AF3035						クロスポビドン，スクラロース，ヒドロキシプロピルセルロース，ヒプロメロース，ポビドン，ポリビニルアルコール・ポリエチレングリコール・グラフトコポリマー，マクロゴール400，酸化チタン，三二酸化鉄，l-メントール
	バイアグラ錠25mg	Viagra	ファイザー		錠：内服			処	ホスホジエステラーゼ5阻害剤	259	シルデナフィルクエン酸塩	sildenafil citrate（JAN）	259000AF1024			Pfizer／VGR25 PfizerVGR25	青		結晶セルロース，無水リン酸水素カルシウム，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，乳糖水和物，酸化チタン，トリアセチン，青色2号
	バイアグラ錠50mg	Viagra	ファイザー		錠：内服			処	ホスホジエステラーゼ5阻害剤	259	シルデナフィルクエン酸塩	sildenafil citrate（JAN）	259000AF2020			Pfizer／VGR50 PfizerVGR50	青		結晶セルロース，無水リン酸水素カルシウム，クロスカルメロースナトリウム，ステアリン酸マグネシウム，ヒプロメロース，乳糖水和物，酸化チタン，トリアセチン，青色2号
	ハイアミン液10％	Hyamine	第一三共エスファ		液：外用	10％10mL	1.25円／mL	局	殺菌消毒剤	261	ベンゼトニウム塩化物	benzethonium chloride（JP）	2616701Q1055	105810901	薬価収載2008.06.01				ホウ砂，エデト酸ナトリウム水和物
	ハイアラージン外用液2％	Hi－Alarzin	長生堂製薬	日本ジェネリック	液：外用	2％1mL	7.40円／mL	局	抗白癬剤	265	トルナフタート	tolnaftate（JP）	2659705Q1042	106629605，106629606	薬価収載2006.06.01				無水エタノール，メチルエチルケトン，マクロゴール400，サリチル酸メチル，ジブチルヒドロキシトルエン
	ハイアラージン軟膏2％	Hi－Alarzin	長生堂製薬	日本ジェネリック	軟膏・硬膏：外用	2％1g	8.30円／g		抗白癬剤	265	トルナフタート	tolnaftate（JP）	2659705M1032	106628903，106628904	薬価収載2007.06.15				マクロゴール400，マクロゴール4000，マクロゴール20000，ジブチルヒドロキシトルエン
	バイエッタ皮下注5μgペン300	Byetta	アストラゼネカ		キット：注射	300μg1キット（5μg）	9,937.00円／キット	劇処	GLP-1受容体作動薬・2型糖尿病治療剤	249	エキセナチド	exenatide（JAN）	2499411G1026	120383701，120383702	薬価収載2010.12.10				D-マンニトール，m-クレゾール，氷酢酸，酢酸ナトリウム水和物
	バイエッタ皮下注10μgペン300	Byetta	アストラゼネカ		キット：注射	300μg1キット（10μg）	9,937.00円／キット	劇処	GLP-1受容体作動薬・2型糖尿病治療剤	249	エキセナチド	exenatide（JAN）	2499411G2022	120384401，120384402	薬価収載2010.12.10				D-マンニトール，m-クレゾール，氷酢酸，酢酸ナトリウム水和物
	バイカロン錠25mg	Baycaron	田辺三菱製薬		錠：内服	25mg1錠	9.90円／錠	局処	非チアジド系降圧利尿剤	213	メフルシド	mefruside（JP）	2135001F1128	102687002	薬価収載2008.12.19	Y BA25 Y-BA25	白	○	乳糖水和物，トウモロコシデンプン，メチルセルロース，ステアリン酸マグネシウム
	【削除品】ハイコート注2mg（0.4％）	Hicort	富士製薬工業		注射液：注射	2mg1管	56.00円／管	後処	副腎皮質ホルモン	245	ベタメタゾンリン酸エステルナトリウム	betamethasone sodium phosphate（JP）	2454404A1099		薬価削除2017.03.31				オキシメタンスルホン酸ナトリウム，無水リン酸二水素ナトリウム，無水リン酸一水素ナトリウム，塩化ナトリウム
	【削除品】ハイコート注4mg（0.4％）	Hicort	富士製薬工業		注射液：注射	4mg1管	85.00円／管	後処	副腎皮質ホルモン	245	ベタメタゾンリン酸エステルナトリウム	betamethasone sodium phosphate（JP）	2454404A2095		薬価削除2017.03.31				オキシメタンスルホン酸ナトリウム，無水リン酸二水素ナトリウム，無水リン酸一水素ナトリウム，塩化ナトリウム
	【削除品】ハイコート注20mg（0.4％）	Hicort	富士製薬工業		注射液：注射	20mg1管	262.00円／管	後処	副腎皮質ホルモン	245	ベタメタゾンリン酸エステルナトリウム	betamethasone sodium phosphate（JP）	2454404A3091		薬価削除2017.03.31				オキシメタンスルホン酸ナトリウム，無水リン酸二水素ナトリウム，無水リン酸一水素ナトリウム，塩化ナトリウム
	ハイジール消毒用液10％	Hygieel	丸石製薬		液：外用	10％10mL	0.67円／mL	後	消毒剤	261	アルキルジアミノエチルグリシン塩酸塩	alkyldiaminoethylglycine hydrochloride（JAN）	2619716Q1177	105923601	薬価収載2007.06.15				pH調整剤
	ハイシップスプレー	Hiship	日本臓器製薬		噴霧剤：外用	10mL	2.25円／mL		消炎・鎮痛剤	264	外皮用消炎鎮痛配合剤		2649859R1038	106509101	薬価収載2008.06.20				トコフェロール，スクワラン，ジメチルエーテル，液化石油ガス
	ハイセチンP軟膏	Hysetin P	富士製薬工業		軟膏・硬膏：外用	1g	22.90円／g	後	抗生物質製剤	263	クロマイ-P軟膏	Chlomy-P	2639802M1034	106010201					ミリスチン酸イソプロピル，ゲル化炭化水素，マイクロクリスタリンワックス
	ハイセチン腟錠100mg	Hysetin	富士製薬工業		腟錠：外用	100mg1錠	57.50円／錠	後	抗生物質	252	クロラムフェニコール	chloramphenicol（JP）	2521701H1041	105571901	薬価収載2008.06.20	FJ40	白		乳糖水和物，メタケイ酸アルミン酸マグネシウム，酒石酸，炭酸水素ナトリウム，カルメロース，結晶セルロース，ステアリン酸マグネシウム
	ハイゼット細粒20％	Hi－z	大塚製薬		細粒：内服	20％1g	32.80円／g		自律神経賦活剤	112，218	ガンマオリザノール	gamma oryzanol（JAN）	2900002C1167	106730901	薬価収載2006.06.09				トウモロコシデンプン，D-マンニトール，乳糖水和物，軽質無水ケイ酸，ポリビニルアルコール（部分けん化物）
	ハイゼット錠25mg	Hi－z	大塚製薬		錠：内服	25mg1錠	9.40円／錠		自律神経賦活剤	112，218	ガンマオリザノール	gamma oryzanol（JAN）	2900002F4065	106734701	薬価収載2006.06.09	OG02	白		乳糖水和物，トウモロコシデンプン，合成ケイ酸アルミニウム，結晶セルロース，カルメロースカルシウム，ジオクチルソジウムスルホサクシネート，タルク，ステアリン酸マグネシウム，精製セラック，ヒプロメロース，精製白糖，沈降炭酸カルシウム，ゼラチン，アラビアゴム末，マクロゴール6000，酸化チタン，カルナウバロウ
	ハイゼット錠50mg	Hi－z	大塚製薬		錠：内服	50mg1錠	10.10円／錠		自律神経賦活剤	112，218	ガンマオリザノール	gamma oryzanol（JAN）	2900002F5274	106737801	薬価収載2006.06.09	OG01	白		結晶セルロース，トウモロコシデンプン，カルメロースカルシウム，ジオクチルソジウムスルホサクシネート，タルク，ステアリン酸マグネシウム，精製セラック，ヒプロメロース，精製白糖，沈降炭酸カルシウム，ゼラチン，アラビアゴム末，マクロゴール6000，酸化チタン，カルナウバロウ
	ハイデルマートクリーム2％	Hidermart	摩耶堂製薬	ミヤリサン製薬	クリーム：外用	2％1g	15.50円／g		非ステロイド抗炎症剤	264	グリチルレチン酸	glycyrrhetinic acid（JAN）(enoxolone（INN）)	2649720N2024	106395001，106395002	薬価収載2008.06.20	CH2	白		白色ワセリン，ステアリルアルコール，プロピレングリコール，ポリオキシエチレン硬化ヒマシ油60，モノステアリン酸グリセリン，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル
	ハイトラシン錠0.5mg	Hytracin	マイランEPD		錠：内服	0.5mg1錠	18.70円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F2029	102972702，102972703		22／M M22	白	○	ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	ハイトラシン錠0.25mg	Hytracin	マイランEPD		錠：内服	0.25mg1錠	11.30円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F1022	102970302，102970303		21／M M21	白		ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	ハイトラシン錠1mg	Hytracin	マイランEPD		錠：内服	1mg1錠	34.30円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F3025	102974102，102974103		23／M M23	白	○	ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	ハイトラシン錠2mg	Hytracin	マイランEPD		錠：内服	2mg1錠	66.50円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F4021	102976502，102976503		24／M M24	白	○	ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	バイニロード錠5mg	Bayniroad	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	5mg1錠	9.60円／錠	後局処	ジヒドロピリジン系Ca拮抗剤	217	ニトレンジピン	nitrendipine（JP）	2171020F1186	103277201，103277202，103277203，103277204	薬価収載1998.07.10	TYK B-5 TYK283	淡黄白		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，クロスポビドン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄，カルナウバロウ
	バイニロード錠10mg	Bayniroad	武田テバ薬品	武田テバファーマ，武田薬品工業	錠：内服	10mg1錠	9.90円／錠	後局処	ジヒドロピリジン系Ca拮抗剤	217	ニトレンジピン	nitrendipine（JP）	2171020F2190	103291801，103291802，103291803，103291804	薬価収載1998.07.10	TYK B-10 TYK284	淡黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，クロスポビドン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄，カルナウバロウ
	ハイパジールコーワ錠3	Hypadil Kowa	興和	興和創薬	錠：内服	3mg1錠	36.80円／錠	処	β-遮断剤	214	ニプラジロール	nipradilol（JAN）	2149021F1031	102966602	薬価収載2001.07.06	530／〓	白		セルロース，ステアリン酸Mg，トウモロコシデンプン，ヒプロメロース，マクロゴール，酸化チタン，二酸化ケイ素，カルナウバロウ
	ハイパジールコーワ錠6	Hypadil Kowa	興和	興和新薬，興和創薬	錠：内服	6mg1錠	67.00円／錠	処	β-遮断剤	214	ニプラジロール	nipradilol（JAN）	2149021F2020	102967302		531／〓	白	○	セルロース，ステアリン酸Mg，乳糖，カルメロースCa，ポリビニルアルコール（部分けん化物）
	ハイフィリン注300mg「フソー」【経過措置】	Hyphylline	扶桑薬品工業		注射液：注射	15％2mL1管	57.00円／管	処	心不全・喘息治療剤	211	ジプロフィリン	diprophylline（JAN）	2115401A1180	102397801	薬価削除予定2018.03.31				
	ハイフル配合顆粒	Highfull	丸石製薬		顆粒：内服	1g	10.10円／g	後	消化剤	233	総合消化酵素製剤	digestive enzyme preparations	2339229D1038	104729501	薬価収載2009.09.25				乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，結晶セルロース，カルメロースカルシウム，ヒプロメロースフタル酸エステル，タルク
	ハイポ2％AL綿球14	Hypo AL	健栄製薬		その他：外用				殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	261980BX1020						エタノール，pH調整剤
	ハイポ2％AL綿球20	Hypo AL	健栄製薬		その他：外用				殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	261980BX2026						エタノール，pH調整剤
	ハイポ2％AL綿球30	Hypo AL	健栄製薬		その他：外用				殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	261980BX4029						エタノール，pH調整剤
	ハイポ2％AL綿棒16	Hypo AL	健栄製薬		その他：外用				殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	261980BX3022						エタノール，pH調整剤
	ハイポアルコール液2％「ヤクハン」		ヤクハン製薬	日医工	液：外用	10mL	0.68円／mL	後	殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	2619819X1092	105961801，105961802，105961803	薬価収載2008.06.20				エタノール，炭酸ナトリウム
	ハイポエタノール液2％「ケンエー」	Hypo Ethanol「KENEI」	健栄製薬		液：外用	10mL	0.68円／mL	後	殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	2619819X1130	105962501	薬価収載2008.12.19				エタノール，炭酸水素ナトリウム
	ハイポエタノール液2％「ニッコー」		日興製薬	丸石製薬	液：外用	10mL	0.68円／mL	後	殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	2619819X1149	105963202，105963203，105963204	薬価収載2009.09.25				エタノール
	ハイポエタノール液2％「ヨシダ」		吉田製薬		液：外用	10mL	0.68円／mL	後	殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	2619819X1106	105960101	薬価収載2008.06.20				エタノール，pH調整剤
	【削除品】ハイポエタノール外用液2％「アトル」	Hypoethanol	アトルファーマ		液：外用	10mL	0.68円／mL	後	殺菌消毒剤	261	チオ硫酸ナトリウム水和物・エタノール	sodium thiosulfate hydrate・ethanol	2619819X1114		薬価削除2017.03.31				
	ハイポピロン外用液10％	Haipopiron	三恵薬品		液：外用	10％10mL	1.41円／mL	後	殺菌消毒剤	261	ポビドンヨード	povidone-iodine（JP）	2612701Q3350	105720101	薬価収載2008.12.19				リン酸水素二ナトリウム，クエン酸
	ハイポライト消毒液10％		サンケミファ		液：外用	10％10g	0.58円／g	後	う窩・根管清掃，消毒剤	261	次亜塩素酸ナトリウム	sodium hypochlorite（JAN）	2611700Q2034	105705801	薬価収載2011.11.28				
	バイミカード錠5mg	Baymycard	バイエル薬品		錠：内服	5mg1錠	37.40円／錠	劇処	ジヒドロピリジン系Ca拮抗剤	217	ニソルジピン	nisoldipine（JAN）	2171019F1027	103264201		N5／〓	淡赤		トウモロコシデンプン，結晶セルロース，乳糖水和物，ポビドン，ラウリル硫酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール4000，酸化チタン，三二酸化鉄
	バイミカード錠10mg	Baymycard	バイエル薬品		錠：内服	10mg1錠	74.60円／錠	劇処	ジヒドロピリジン系Ca拮抗剤	217	ニソルジピン	nisoldipine（JAN）	2171019F2023	103265901		N10／〓	淡赤		トウモロコシデンプン，結晶セルロース，乳糖水和物，ポビドン，ラウリル硫酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール4000，酸化チタン，三二酸化鉄
	バイロテンシン錠5mg	Baylotensin	田辺三菱製薬		錠：内服	5mg1錠	34.30円／錠	局処	ジヒドロピリジン系Ca拮抗剤	217	ニトレンジピン	nitrendipine（JP）	2171020F1020	103266601，103266602		Y BL5 Y-BL5	淡黄白		乳糖水和物，トウモロコシデンプン，セルロース，ポビドン，ラウリル硫酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄
	バイロテンシン錠10mg	Baylotensin	田辺三菱製薬		錠：内服	10mg1錠	62.50円／錠	局処	ジヒドロピリジン系Ca拮抗剤	217	ニトレンジピン	nitrendipine（JP）	2171020F2026	103280201，103280202		Y BL10 Y-BL10	淡黄		乳糖水和物，トウモロコシデンプン，セルロース，ポビドン，ラウリル硫酸ナトリウム，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，三二酸化鉄
	バウロ散含嗽用0.4％	Vowlo	堀井薬品工業		末（含嗽剤）：外用〔口腔投与剤〕	0.4％1g	6.20円／g	後	消炎剤	226	アズレン	azulene	2260700B1127	104135401	薬価収載2008.06.20	HR203	青紫		炭酸水素ナトリウム，乳糖水和物，l-メントール，ポビドン
	パオスクレー内痔核内注射用250mg	Paoscle	鳥居薬品		注射液：注射	5％5mL1管	859.00円／管	処	殺菌消毒剤	255	フェノール	phenol（JP）	2559400A1033	105612901	薬価収載2007.06.15				アルモンド油
	バキソ軟膏0.5％	Baxo	富山化学工業	大正富山医薬品	軟膏・硬膏：外用	0.5％1g	7.70円／g		オキシカム系消炎鎮痛剤	264	ピロキシカム	piroxicam（JP）	2649730M1069	106448302	薬価収載2007.06.15	〓195	淡黄透明		カルボキシビニルポリマー，プロピレングリコール，エタノール，ベンジルアルコール，ヒドロキシエチルセルロース，ジイソプロパノールアミン
	ハクゾウヨードホルムガーゼ	HAKUZO Iodoform	ハクゾウメディカル		貼付剤：外用				殺菌消毒剤	261	ヨードホルム	iodoform（JP）	261270BS1031						流動パラフィン（揮散防止剤）
	【削除品】パスターゼSA配合顆粒	Pastase SA	長生堂製薬	日本ジェネリック	顆粒：内服	1g	10.10円／g	後	消化剤	233	総合消化酵素製剤	digestive enzyme preparations	2339230D1030		薬価削除2017.03.31				乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，プロピレングリコール，ヒプロメロースフタル酸エステル，精製セラック
	バスタレルF細粒1％【経過措置】	Vastarel	京都薬品工業	日本セルヴィエ，大日本住友製薬	細粒：内服	1％1g	18.90円／g		虚血性心疾患治療剤	217	トリメタジジン塩酸塩	trimetazidine hydrochloride（JP）	2171007C1044	103082202	薬価削除予定2018.03.31				乳糖水和物，トウモロコシデンプン，アラビアゴム末
	バスタレルF錠3mg	Vastarel	京都薬品工業	日本セルヴィエ，大日本住友製薬	錠：内服	3mg1錠	7.40円／錠	局	虚血性心疾患治療剤	217	トリメタジジン塩酸塩	trimetazidine hydrochloride（JP）	2171007F1210	103088402	薬価収載2007.12.21	KYO202	白		乳糖水和物，トウモロコシデンプン，バレイショデンプン，アラビアゴム末，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，カルナウバロウ
	パスタロンクリーム10％	Pastaron	佐藤製薬		クリーム：外用	10％1g	6.60円／g		角化症治療剤	266	尿素	urea（JP）	2669701N1052	115668301	薬価収載2007.06.15				トリエタノールアミン，塩化Na，流動パラフィン，ステアリン酸，セタノール，自己乳化型ステアリン酸グリセリン，ソルビン酸，ジメチルポリシロキサン，二酸化ケイ素
	パスタロンクリーム20％	Pastaron	佐藤製薬		クリーム：外用	20％1g	6.80円／g		角化症治療剤	266	尿素	urea（JP）	2669701N2040	115671301	薬価収載2007.06.15				グリシン，ワセリン，流動パラフィン，セタノール，ステアリルアルコール，ポリソルベート60，ステアリン酸ソルビタン，ポリオキシエチレン硬化ヒマシ油，ブチルパラベン，メチルパラベン
	パスタロンソフト軟膏10％	Pastaron	佐藤製薬		軟膏・硬膏：外用	10％1g	6.60円／g		角化症治療剤	266	尿素	urea（JP）	2669701M1073	115669001	薬価収載2007.06.15				ステアリン酸Al，ステアリン酸Mg，サラシミツロウ，マイクロクリスタリンワックス，流動パラフィン，グリセリン脂肪酸エステル，グリシン，ブチルパラベン，メチルパラベン，BHT，エデト酸Na
	パスタロンソフト軟膏20％	Pastaron	佐藤製薬		軟膏・硬膏：外用	20％1g	6.80円／g		角化症治療剤	266	尿素	urea（JP）	2669701M2100	115672001	薬価収載2007.06.15				グリセリン脂肪酸エステル，ブチルパラベン，メチルパラベン，エデト酸Na，BHT，グリシン，サラシミツロウ，流動パラフィン，マイクロクリスタリンワックス，ステアリン酸Al
	パスタロンローション10％	Pastaron	佐藤製薬		液：外用	10％1g	6.60円／g		角化症治療剤	266	尿素	urea（JP）	2669701Q1059	115670601	薬価収載2007.12.21				塩化Na，ポリオキシエチレン硬化ヒマシ油，トリエタノールアミン，エデト酸Na，リン酸二水素K，水酸化Na，BHT，自己乳化型ステアリン酸グリセリン，セタノール，ベヘニン酸，スクワラン，プロピルパラベン，ブチルパラベン，ジメチルポリシロキサン，二酸化ケイ素
	パステルハップ	Pastell	大石膏盛堂	キョーリンリメディオ，杏林製薬	貼付剤：外用	10g	0.93円／g	後	消炎・鎮痛剤	264	外皮用消炎鎮痛配合剤		2649830X1039	112949601，112949602	薬価収載1997.07.11				エデト酸Na，ゼラチン，カオリン，カルメロースNa，グリセリン，D-ソルビトール，尿素，ヒマシ油，ポリアクリル酸，ポリアクリル酸Na，ポリビニルアルコール（部分けん化物），その他2成分
	バソメット錠0.5mg	Vasomet	田辺三菱製薬		錠：内服	0.5mg1錠	18.70円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F2037	102973402，102973403		MCI062／0.5	白	○	ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	バソメット錠0.25mg	Vasomet	田辺三菱製薬		錠：内服	0.25mg1錠	11.30円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F1030	102971002，102971003		MCI061／0.25	薄橙		黄色5号アルミニウムレーキ，ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	バソメット錠1mg	Vasomet	田辺三菱製薬		錠：内服	1mg1錠	33.70円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F3033	102975802，102975803		MCI063／1	白	○	ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	バソメット錠2mg	Vasomet	田辺三菱製薬		錠：内服	2mg1錠	65.70円／錠	処	α1-遮断剤	214	テラゾシン塩酸塩水和物	terazosin hydrochloride hydrate（JAN）	2149023F4030	102977202，102977203		MCI064／2	薄青	○	青色2号アルミニウムレーキ，ポビドン，タルク，ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物
	【削除品】バソラックス錠1mg	Vasolax	マイラン製薬	ファイザー	錠：内服	1mg1錠	5.60円／錠	後劇		219，214	ジヒドロエルゴトキシンメシル酸塩		2190018F2105		薬価削除2017.03.31				乳糖水和物，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	【削除品】バソラックス錠2mg	Vasolax	マイラン製薬	ファイザー	錠：内服	2mg1錠	5.80円／錠	後劇		219，214	ジヒドロエルゴトキシンメシル酸塩		2190018F3110		薬価削除2017.03.31				乳糖水和物，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	バソレーター注1mg	Vasolator	三和化学研究所		注射液：注射	1mg2mL1管	94.00円／管	後劇処	冠動脈拡張剤	217	ニトログリセリン	nitroglycerin	2171403A1048	119673301	薬価収載2009.11.13				エタノール，プロピレングリコール，塩化ナトリウム
	バソレーター注5mg	Vasolator	三和化学研究所		注射液：注射	5mg10mL1管	321.00円／管	後劇処	冠動脈拡張剤	217	ニトログリセリン	nitroglycerin	2171403A2044	103311301	薬価収載2001.09.07				エタノール，プロピレングリコール，塩化ナトリウム
	バソレーター注25mg	Vasolator	三和化学研究所		注射液：注射	25mg50mL1瓶	1,315.00円／瓶	後劇処	冠動脈拡張剤	217	ニトログリセリン	nitroglycerin	2171403A3059	119674001	薬価収載2009.11.13				エタノール，プロピレングリコール，塩化ナトリウム
