区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考,
外用薬,2615702X1308,エタノール,１０ｍＬ,局,,,エタノール「ヤクハン」,ヤクハン製薬,,,,22.20,,,
外用薬,2615702X1359,エタノール,１０ｍＬ,局,,,エタノール「タカスギ」,高杉製薬,,,,22.20,,,
外用薬,2615702X1375,エタノール,１０ｍＬ,局,,,エタノール「ニッコー」,日興製薬,,,,22.20,,,
外用薬,2615702X1413,エタノール,１０ｍＬ,局,,,エタノール（ミツマル）,サンケミファ,,,,22.20,,,
外用薬,2615702X1421,エタノール,１０ｍＬ,局,,,エタノール「ヨシダ」,吉田製薬,,,,22.20,,,
外用薬,2615702X1430,エタノール,１０ｍＬ,局,,,エタノール「ケンエー」,健栄製薬,,,,22.20,,,
外用薬,2615703X1019,消毒用エタノール,１０ｍＬ,,,,消毒用エタノール,,,,,16.00,,,
外用薬,2615703X1086,消毒用エタノール,１０ｍＬ,局,,※,消毒用エタノール（兼一）,兼一薬品工業,,,,17.70,,,
外用薬,2615703X1116,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「コザカイ・Ｍ」,小堺製薬,,,,17.70,,,
外用薬,2615703X1132,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール　シオエ,シオエ製薬,,,,17.70,,,
外用薬,2615703X1175,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「タイセイ」,大成薬品工業,,,,17.70,,,
外用薬,2615703X1205,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール〈ハチ〉,東洋製薬化成,,,,17.70,,,
外用薬,2615703X1213,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「東海」,東海製薬,,,,17.70,,,
外用薬,2615703X1230,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「メタル」,中北薬品,,,,17.70,,,
外用薬,2615703X1272,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「マルイシ」,丸石製薬,,,,17.70,,,
外用薬,2615703X1310,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「ヤクハン」,ヤクハン製薬,,,,17.70,,,
外用薬,2615703X1329,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「ヤマゼン」Ｍ,山善製薬,,,,17.70,,,
外用薬,2615703X1370,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「タカスギ」,高杉製薬,,,,17.70,,,
外用薬,2615703X1396,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「ニッコー」,日興製薬,,,,17.70,,,
外用薬,2615703X1442,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「ヨシダ」,吉田製薬,,,,17.70,,,
外用薬,2615703X1450,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「ケンエー」,健栄製薬,,,,17.70,,,
外用薬,2615703X1493,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノールワコー,富士フイルムワコーケミカル,,,,17.70,,,
外用薬,2615703X1507,消毒用エタノール,１０ｍＬ,局,,,サラヤ消毒用エタノール,サラヤ,,,,17.70,,,
外用薬,2615703X1515,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「トライックス」,グラフィコ,,,,17.70,,,
外用薬,2615703X1523,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「東豊」,東豊薬品,,,,17.70,,,
外用薬,2615703X1558,消毒用エタノール,１０ｍＬ,局,,,消毒用エタノール「ＮＰ」,ニプロ,,,,17.70,,,
外用薬,2615704X1013,無水エタノール,１０ｍＬ,,,,無水エタノール,,,,,21.30,,,
外用薬,2615704X1099,無水エタノール,１０ｍＬ,局,,,無水エタノール「コザカイ・Ｍ」,小堺製薬,,,,22.80,,,
外用薬,2615704X1110,無水エタノール,１０ｍＬ,局,,,無水エタノール　シオエ,シオエ製薬,,,,22.80,,,
外用薬,2615704X1153,無水エタノール,１０ｍＬ,局,,,無水エタノール「タイセイ」,大成薬品工業,,,,22.80,,,
外用薬,2615704X1188,無水エタノール,１０ｍＬ,局,,,無水エタノール〈ハチ〉,東洋製薬化成,,,,22.80,,,
外用薬,2615704X1234,無水エタノール,１０ｍＬ,局,,,無水エタノール「マルイシ」,丸石製薬,,,,22.80,,,
外用薬,2615704X1250,無水エタノール,１０ｍＬ,局,,,無水エタノール「ヤクハン」,ヤクハン製薬,,,,22.80,,,
外用薬,2615704X1277,無水エタノール,１０ｍＬ,局,,※,無水エタノール（山善）,山善製薬,,,,22.80,,,
外用薬,2615704X1315,無水エタノール,１０ｍＬ,局,,,無水エタノール「ニッコー」,日興製薬,,,,22.80,,,
外用薬,2615704X1340,無水エタノール,１０ｍＬ,局,,,無水エタノール（ミツマル）,サンケミファ,,,,22.80,,,
外用薬,2615704X1366,無水エタノール,１０ｍＬ,局,,,無水エタノール「ケンエー」,健栄製薬,,,,22.80,,,
外用薬,2615704X1412,無水エタノール,１０ｍＬ,局,,,無水エタノール「東豊」,東豊薬品,,,,22.80,,,
外用薬,2615705Q1021,エタノール,１０ｍＬ,,,,消毒用エタノールＢ液「ケンエー」,健栄製薬,,準先発品,○,12.30,,,
外用薬,2615705Q1048,エタノール,１０ｍＬ,,,,消毒用エタノール液ＩＰ,健栄製薬,後発品,,,6.40,,,
外用薬,2615705Q1056,エタノール,１０ｍＬ,,,,消毒用エタノールＢ液ＩＰ,健栄製薬,後発品,,,6.40,,,
外用薬,2615705Q1064,エタノール,１０ｍＬ,,,,消毒用エタプロコール,日興製薬,後発品,,,6.40,,,
外用薬,2615705Q1072,エタノール,１０ｍＬ,,,,消毒用エタライト液,ヤクハン製薬,後発品,,,6.40,,,
外用薬,2615705Q1099,エタノール,１０ｍＬ,,,,消エタコア,東海製薬,後発品,,,6.40,,,
外用薬,2615705Q1102,エタノール,１０ｍＬ,,,,消毒用エタＩＰ「メタル」,中北薬品,後発品,,,6.40,,,
外用薬,2615705Q1110,エタノール,１０ｍＬ,,,,消毒用エタノールα「カネイチ」,兼一薬品工業,後発品,,,6.40,,,
外用薬,2615705Q1129,エタノール,１０ｍＬ,,,,消毒用エタプロコールＵ,日興製薬,後発品,,,6.40,,,
外用薬,2615705Q1145,エタノール,１０ｍＬ,,,,消エタサラコール,サラヤ,後発品,,,6.40,,,
外用薬,2615705Q1170,エタノール,１０ｍＬ,,,,消毒用エタライトＢ液,ヤクハン製薬,後発品,,,6.40,,,
外用薬,2615705Q1200,エタノール,１０ｍＬ,,,,エコ消エタ消毒液,吉田製薬,後発品,,,6.40,,,
外用薬,2615705Q1226,エタノール,１０ｍＬ,,,,オー消エタ消毒液,日医工,後発品,,,6.40,,,
外用薬,2615705Q1234,エタノール,１０ｍＬ,,,,消毒用エタノールＩＰＡ液「東豊」,東豊薬品,後発品,,,6.40,,,
外用薬,2616700Q1018,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,6.50,,,
外用薬,2616700Q1085,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,,塩化ベンザルコニウム液１０〈ハチ〉,東洋製薬化成,,,,6.70,,,
外用薬,2616700Q1140,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,※,塩化ベンザルコニウム液（山善）,山善製薬,,,,6.70,,,
外用薬,2616700Q1212,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,,塩化ベンザルコニウム液（１０Ｗ／Ｖ％）恵美須,恵美須薬品化工,,,,6.70,,,
外用薬,2616700Q1522,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,,逆性石鹸消毒液１０％「シオエ」,シオエ製薬,,,,6.70,,,
外用薬,2616700Q1557,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,,オロナイン外用液１０％,大塚製薬工場,,,,6.70,,,
外用薬,2616700Q1646,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,,オスバン消毒液１０％,日本製薬,,,,6.70,,,
外用薬,2616700Q1700,ベンザルコニウム塩化物,１０％１０ｍＬ,局,,,ベンザルコニウム塩化物消毒用液１０Ｗ／Ｖ％「ファイザー」,マイラン製薬,,,,6.70,,,
外用薬,2616700Q2014,ベンザルコニウム塩化物,５０％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,10.00,,,
外用薬,2616700Q3010,ベンザルコニウム塩化物,１０ｍＬ,局,,,濃ベンザルコニウム塩化物液５０,,,,,9.70,,,
外用薬,2616700Q3045,ベンザルコニウム塩化物,１０ｍＬ,局,,,５０％塩化ベンザルコニウム液「ヤクハン」,ヤクハン製薬,,,,14.20,,,
外用薬,2616700Q3061,ベンザルコニウム塩化物,１０ｍＬ,局,,,逆性石ケン液５０「ヨシダ」,吉田製薬,,,,15.50,,,
外用薬,2616700Q3142,ベンザルコニウム塩化物,１０ｍＬ,局,,,ヂアミトール消毒用液５０Ｗ／Ｖ％,丸石製薬,,,,15.50,,,
外用薬,2616700Q4017,ベンザルコニウム塩化物,０．０２５％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,5.60,,,
外用薬,2616700Q4041,ベンザルコニウム塩化物,０．０２５％１０ｍＬ,局,,,０．０２５Ｗ／Ｖ％ヂアミトール水,日興製薬,,,,5.70,,,
外用薬,2616700Q5013,ベンザルコニウム塩化物,０．０５％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,5.60,,,
外用薬,2616700Q5021,ベンザルコニウム塩化物,０．０５％１０ｍＬ,局,,,ザルコニン液０．０５,健栄製薬,,,,5.70,,,
外用薬,2616700Q5030,ベンザルコニウム塩化物,０．０５％１０ｍＬ,局,,,逆性石ケン液０．０５「ヨシダ」,吉田製薬,,,,5.70,,,
外用薬,2616700Q5048,ベンザルコニウム塩化物,０．０５％１０ｍＬ,局,,,０．０５Ｗ／Ｖ％ヂアミトール水,日興製薬,,,,5.70,,,
外用薬,2616700Q6010,ベンザルコニウム塩化物,０．１％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,5.60,,,
外用薬,2616700Q6028,ベンザルコニウム塩化物,０．１％１０ｍＬ,局,,,ザルコニン液０．１,健栄製薬,,,,5.80,,,
外用薬,2616700Q6036,ベンザルコニウム塩化物,０．１％１０ｍＬ,局,,,逆性石ケン液０．１「ヨシダ」,吉田製薬,,,,5.70,,,
外用薬,2616700Q7016,ベンザルコニウム塩化物,０．２％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,5.80,,,
外用薬,2616700Q8012,ベンザルコニウム塩化物,０．０１％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,5.60,,,
外用薬,2616700Q8020,ベンザルコニウム塩化物,０．０１％１０ｍＬ,局,,,ザルコニン液０．０１,健栄製薬,,,,5.70,,,
外用薬,2616700Q9019,ベンザルコニウム塩化物,０．０２％１０ｍＬ,局,,,ベンザルコニウム塩化物液,,,,,5.60,,,
外用薬,2616700Q9035,ベンザルコニウム塩化物,０．０２％１０ｍＬ,局,,,ザルコニン液０．０２,健栄製薬,,,,5.70,,,
外用薬,2616701Q1012,ベンゼトニウム塩化物,１０％１０ｍＬ,局,,,ベンゼトニウム塩化物液,,,,,12.70,,,
外用薬,2616701Q2019,ベンゼトニウム塩化物,０．０２％１０ｍＬ,局,,,ベンゼトニウム塩化物液,,,,,4.80,,,
外用薬,2616701Q3015,ベンゼトニウム塩化物,０．０２５％１０ｍＬ,局,,,ベンゼトニウム塩化物液,,,,,4.80,,,
外用薬,2616701Q4011,ベンゼトニウム塩化物,０．０５％１０ｍＬ,局,,,ベンゼトニウム塩化物液,,,,,4.80,,,
外用薬,2616701Q5018,ベンゼトニウム塩化物,０．１％１０ｍＬ,局,,,ベンゼトニウム塩化物液,,,,,5.60,,,
外用薬,2616701Q5026,ベンゼトニウム塩化物,０．１％１０ｍＬ,局,,,ベゼトン液０．１,健栄製薬,,,,5.70,,,
外用薬,2616701Q6014,ベンゼトニウム塩化物,０．２％１０ｍＬ,局,,,ベンゼトニウム塩化物液,,,,,5.60,,,
外用薬,2616701Q7010,ベンゼトニウム塩化物,０．０１％１０ｍＬ,局,,,ベンゼトニウム塩化物液,,,,,4.80,,,
外用薬,2616701X1017,ベンゼトニウム塩化物,１０ｇ,局,,,ベンゼトニウム塩化物,,,,,9.60,,,
外用薬,2616702X1011,メチルロザニリン塩化物,１ｇ,局,,,メチルロザニリン塩化物,,,,,24.80,,,
外用薬,2616703Q1011,クレゾール石ケン,１０ｍＬ,局,,,クレゾール石ケン液,,,,,11.10,,,
外用薬,2616706X1010,薬用石ケン,１０ｇ,局,,,薬用石ケン,,,,,57.00,,,
外用薬,2616707Q1028,ベンザルコニウム塩化物,０．０２％１０ｍＬ,,,,プリビーシー液０．０２％,大塚製薬工場,後発品,,,5.70,,,
外用薬,2616707Q2024,ベンザルコニウム塩化物,０．０５％１０ｍＬ,,,,プリビーシー液０．０５％,大塚製薬工場,後発品,,,5.70,,,
外用薬,2616707Q3020,ベンザルコニウム塩化物,０．１％１０ｍＬ,,,,プリビーシー液０．１％,大塚製薬工場,後発品,,,5.70,,,
外用薬,2616707Q3039,ベンザルコニウム塩化物,０．１％１０ｍＬ,,,,ヤクゾールＥ液０．１,ヤクハン製薬,後発品,,,5.70,,,
外用薬,2616707Q4027,ベンザルコニウム塩化物,１０％１０ｍＬ,,,,ザルコニンＧ消毒液１０,健栄製薬,後発品,,,6.40,,,
外用薬,2619700Q1028,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール０．１％液「ヨシダ」,吉田製薬,,準先発品,○,6.90,R2.3.31まで,,
外用薬,2619700Q1125,アクリノール水和物,０．１％１０ｍＬ,,,,東海アクリノール液,東海製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q1168,アクリノール水和物,０．１％１０ｍＬ,,,,０．１％アクリノール液「ヤクハン」,ヤクハン製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q1176,アクリノール水和物,０．１％１０ｍＬ,,,,ケンエーアクリノール液０．１,健栄製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q1192,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール液０．１％「シオエ」,シオエ製薬,,準先発品,○,6.90,,,
外用薬,2619700Q1206,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール消毒用液０．１％「マルイシ」,丸石製薬,,準先発品,○,6.90,R2.3.31まで,,
外用薬,2619700Q1214,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール消毒液０．１％「タイセイ」,大成薬品工業,後発品,,,6.60,,,
外用薬,2619700Q1222,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール消毒液０．１％「東豊」,東豊薬品,,準先発品,○,7.90,,,
外用薬,2619700Q1230,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール消毒液０．１％「ＮＰ」,ニプロ,,準先発品,○,6.90,R2.3.31まで,,
外用薬,2619700Q1249,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール消毒液０．１％「昭和」,昭和製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q1257,アクリノール水和物,０．１％１０ｍＬ,,,,アクリノール消毒液０．１％「ニッコー」,日興製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q2032,アクリノール水和物,０．２％１０ｍＬ,,,,アクリノール０．２％液「ヨシダ」,吉田製薬,,準先発品,○,7.40,R2.3.31まで,,
外用薬,2619700Q2105,アクリノール水和物,０．２％１０ｍＬ,,,,ケンエーアクリノール液０．２,健栄製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q2113,アクリノール水和物,０．２％１０ｍＬ,,,,アクリノール液０．２％「ヤクハン」,ヤクハン製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q2121,アクリノール水和物,０．２％１０ｍＬ,,,,アクリノール外用液０．２％「ヤマゼン」,山善製薬,後発品,,,6.60,R2.3.31まで,,
外用薬,2619700Q2130,アクリノール水和物,０．２％１０ｍＬ,,,,アクリノール消毒液０．２％「タイセイ」,大成薬品工業,後発品,,,6.60,,,
外用薬,2619700Q3047,アクリノール水和物,０．５％１０ｍＬ,,,,アクリノール０．５％液「ヨシダ」,吉田製薬,,,,10.80,R2.3.31まで,,
外用薬,2619701X1019,クレオソート,１０ｇ,局,,,クレオソート,,,,,273.20,,,
外用薬,2619702Q1035,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,ステリクロンＷエタノール液０．５,健栄製薬,後発品,,,6.40,,,
外用薬,2619702Q1060,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,マスキンＷ・エタノール液（０．５ｗ／ｖ％）,丸石製薬,後発品,,,6.40,,,
外用薬,2619702Q1078,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％ヘキザックアルコール液,吉田製薬,後発品,,,6.40,,,
外用薬,2619702Q1086,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％ラポテックアルコール液,日興製薬,後発品,,,6.40,,,
外用薬,2619702Q1132,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,ステリクロンＷ液０．５,健栄製薬,後発品,,,6.40,,,
外用薬,2619702Q1159,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５ｗ／ｖ％マスキン水,日興製薬,後発品,,,6.40,,,
外用薬,2619702Q1167,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％ラポテックアルコール（Ｗ）液,日興製薬,後発品,,,6.40,,,
外用薬,2619702Q1175,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％ヘキザック水Ｗ,吉田製薬,後発品,,,6.40,,,
外用薬,2619702Q1191,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,クロバインＡ,山善製薬,後発品,,,6.40,,,
外用薬,2619702Q1213,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％グルコジンＷ水,ヤクハン製薬,後発品,,,6.40,,,
外用薬,2619702Q1248,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,グルコジンＷ・エタノール液０．５％,ヤクハン製薬,後発品,,,6.40,,,
外用薬,2619702Q1256,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,イワコールエタノール消毒液０．５％,小堺製薬,後発品,,,6.40,,,
外用薬,2619702Q1264,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,ヘヴィック消毒液０．５％,中北薬品,後発品,,,6.40,,,
外用薬,2619702Q1272,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,クロルヘキシジングルコン酸塩消毒用液ＥＷ０．５％「ＮＰ」,ニプロ,後発品,,,6.40,,,
外用薬,2619702Q2023,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,ステリクロンＲエタノール液０．５,健栄製薬,後発品,,,6.40,,,
外用薬,2619702Q2040,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,マスキンＲ・エタノール液（０．５ｗ／ｖ％）,丸石製薬,後発品,,,6.40,,,
外用薬,2619702Q2058,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％グルコン酸クロルヘキシジン・エタノール液「東海」,東海製薬,後発品,,,6.40,,,
外用薬,2619702Q2066,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,クリゲンエタノール液０．５％（Ｒ）「エビス」,兼一薬品工業,後発品,,,6.40,,,
外用薬,2619702Q2082,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,ステリクロンＲ液０．５,健栄製薬,後発品,,,6.40,,,
外用薬,2619702Q2104,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％ヘキザック水Ｒ,吉田製薬,後発品,,,6.40,,,
外用薬,2619702Q2112,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,ステリクロンＢエタノール液０．５,健栄製薬,後発品,,,6.40,,,
外用薬,2619702Q2120,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％グルコジンＲ水,ヤクハン製薬,後発品,,,6.40,,,
外用薬,2619702Q2139,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,０．５％ヘキザックアルコール液Ｎ,吉田製薬,後発品,,,6.40,,,
外用薬,2619702Q2171,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,グルコジンＢ・エタノール液０．５％,ヤクハン製薬,後発品,,,6.40,,,
外用薬,2619702Q2180,クロルヘキシジングルコン酸塩,０．５％１０ｍＬ,,,,グルコジンＲ・エタノール液０．５％,ヤクハン製薬,後発品,,,6.40,,,
外用薬,2619702Q3020,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,「エビス」クリゲン液,兼一薬品工業,後発品,,,10.70,,,
外用薬,2619702Q3054,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,クロヘキシン液５％,東洋製薬化成,後発品,,,10.70,,,
外用薬,2619702Q3070,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,グルコン酸クロルヘキシジン５％液「メタル」,中北薬品,後発品,,,10.70,,,
外用薬,2619702Q3097,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,５％ヘキザック液,吉田製薬,後発品,,,10.70,,,
外用薬,2619702Q3100,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,５％クロルヘキシジン液「ヤマゼン」,山善製薬,後発品,,,9.50,,,
外用薬,2619702Q3119,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,５％グルコン酸クロルヘキシジン液「東海」,東海製薬,後発品,,,10.70,,,
外用薬,2619702Q3135,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,５％ヒビテン液,大日本住友製薬,,準先発品,○,19.40,,,
外用薬,2619702Q3143,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,５％フェルマジン液,シオエ製薬,後発品,,,10.70,,,
外用薬,2619702Q3160,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,マスキン液（５Ｗ／Ｖ％）,丸石製薬,後発品,,,10.70,,,
外用薬,2619702Q3194,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,ステリクロン液５,健栄製薬,後発品,,,10.70,,,
外用薬,2619702Q3216,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,ラポテック消毒液５％,日興製薬,後発品,,,10.70,,,
外用薬,2619702Q3224,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,５％グルコン酸クロルヘキシジン液「日医工」,日医工,後発品,,,9.50,,,
外用薬,2619702Q3232,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,クロルヘキシジングルコン酸塩消毒用液５％「ＮＰ」,ニプロ,後発品,,,10.70,,,
外用薬,2619702Q5030,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,５％グルクロ液,三恵薬品,後発品,,,10.70,,,
外用薬,2619702Q5049,クロルヘキシジングルコン酸塩,５％１０ｍＬ,,,,ネオクレミール消毒液５％,サンケミファ,後発品,,,10.70,,,
外用薬,2619702Q6029,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,,ステリクロンＲ液０．０５,健栄製薬,後発品,,,5.80,,,
外用薬,2619702Q6045,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,,０．０５Ｗ／Ｖ％マスキン水,日興製薬,後発品,,,5.80,,,
外用薬,2619702Q6053,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,,０．０５％グルコジンＲ水,ヤクハン製薬,後発品,,,5.80,,,
外用薬,2619702Q6070,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,,０．０５％ヘキザック水Ｒ,吉田製薬,後発品,,,5.80,,,
外用薬,2619702Q7025,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,,ステリクロンＲ液０．１,健栄製薬,後発品,,,5.80,,,
外用薬,2619702Q7033,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,,０．１％ヘキザック水Ｒ,吉田製薬,後発品,,,5.80,,,
外用薬,2619702Q7041,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,,０．１％グルコジンＲ水,ヤクハン製薬,後発品,,,5.80,R2.3.31まで,,
外用薬,2619702Q8021,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,,ステリクロンＷ液０．０２,健栄製薬,後発品,,,5.80,,,
外用薬,2619702Q8030,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,,０．０２ｗ／ｖ％マスキン水,日興製薬,後発品,,,5.80,,,
外用薬,2619702Q8048,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,,０．０２％ヘキザック水Ｗ,吉田製薬,後発品,,,5.80,,,
外用薬,2619702Q8056,クロルヘキシジングルコン酸塩,０．０２％１０ｍＬ,,,,０．０２％グルコジンＷ水,ヤクハン製薬,後発品,,,5.80,,,
外用薬,2619702X1021,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,,ステリクロンＷ液０．１,健栄製薬,後発品,,,5.80,,,
外用薬,2619702X1030,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,,０．１％ヘキザック水Ｗ,吉田製薬,後発品,,,5.80,,,
外用薬,2619702X1048,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,,０．１ｗ／ｖ％マスキン水,日興製薬,後発品,,,5.80,,,
外用薬,2619702X1056,クロルヘキシジングルコン酸塩,０．１％１０ｍＬ,,,,０．１％グルコジンＷ水,ヤクハン製薬,後発品,,,5.80,,,
外用薬,2619702X2028,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,,ステリクロンＷ液０．０５,健栄製薬,後発品,,,5.80,,,
外用薬,2619702X2036,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,,０．０５％グルコジンＷ水,ヤクハン製薬,後発品,,,5.80,,,
外用薬,2619702X2044,クロルヘキシジングルコン酸塩,０．０５％１０ｍＬ,,,,０．０５％ヘキザック水Ｗ,吉田製薬,後発品,,,5.80,,,
外用薬,2619704X1012,フェノール,１０ｍＬ,局,,,フェノール,,,,,11.80,,,
外用薬,2619704X1063,フェノール,１０ｍＬ,局,,,フェノール「コザカイ・Ｍ」,小堺製薬,,,,12.50,,,
外用薬,2619704X1225,フェノール,１０ｍＬ,局,,,フェノール「ニッコー」,日興製薬,,,,14.00,,,
外用薬,2619704X1276,フェノール,１０ｍＬ,局,,,フェノール「東豊」,東豊薬品,,,,14.00,R2.3.31まで,,
外用薬,2619705X1017,液状フェノール,１０ｍＬ,局,,,液状フェノール,,,,,11.50,,,
外用薬,2619705X1050,液状フェノール,１０ｍＬ,局,,,液状フェノール「ケンエー」,健栄製薬,,,,13.20,,,
外用薬,2619705X1203,液状フェノール,１０ｍＬ,局,,※,液状フェノール（山善）,山善製薬,,,,13.20,,,
外用薬,2619705X1238,液状フェノール,１０ｍＬ,局,,,液状フェノール「ニッコー」,日興製薬,,,,13.20,,,
外用薬,2619705X1270,液状フェノール,１０ｍＬ,局,,,液状フェノール「東豊」,東豊薬品,,,,13.20,,,
外用薬,2619705X1289,液状フェノール,１０ｍＬ,局,,,液状フェノール「日医工」,日医工,,,,13.20,,,
外用薬,2619706X1011,消毒用フェノール,１０ｍＬ,局,,,消毒用フェノール,,,,,13.40,,,
外用薬,2619707X1016,フェノール水,１０ｍＬ,局,,,フェノール水,,,,,9.90,,,
外用薬,2619707X1113,フェノール水,１０ｍＬ,局,,,フェノール水「ニッコー」,日興製薬,,,,10.40,,,
外用薬,2619708X1010,ホルマリン,１０ｍＬ,局,,,ホルマリン,,,,,9.00,,,
外用薬,2619708X1061,ホルマリン,１０ｍＬ,局,,,ホルマリン「ケンエー」,健栄製薬,,,,9.40,,,
外用薬,2619708X1118,ホルマリン,１０ｍＬ,局,,,ホルマリン「タイセイ」,大成薬品工業,,,,9.20,,,
