院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	シムツーザ配合錠	Symtuza	ヤンセンファーマ		錠：内服	1錠	4,833.20円／錠	劇処	抗ウイルス化学療法剤	625	ダルナビル エタノール付加物・コビシスタット・エムトリシタビン・テノホビル アラフェナミドフマル酸塩	darunavir ethanolate・cobicistat・emtricitabine・tenofovir alafenamide fumarate	6250118F1024	126835501	薬価収載2019.07.03	JG／8121	黄～帯黄褐		二酸化ケイ素，クロスカルメロースナトリウム，ステアリン酸マグネシウム，結晶セルロース，マクロゴール4000，ポリビニルアルコール（部分けん化物），酸化チタン，タルク，黄色三二酸化鉄
	シムレクト静注用20mg	Simulect	ノバルティスファーマ		静注用：注射	20mg1瓶（溶解液付）	272,972.00円／瓶	生劇処	抗CD25モノクローナル抗体・急性拒絶反応抑制剤	639	バシリキシマブ（遺伝子組換え）	basiliximab（genetical recombination）（JAN）	6399418D1032	114595301	薬価収載2008.12.19				無水リン酸一水素ナトリウム，リン酸二水素カリウム，塩化ナトリウム，精製白糖，グリシン，D-マンニトール
	シムレクト小児用静注用10mg	Simulect	ノバルティスファーマ		静注用：注射	10mg1瓶（溶解液付）	182,681.00円／瓶	生劇処	抗CD25モノクローナル抗体・急性拒絶反応抑制剤	639	バシリキシマブ（遺伝子組換え）	basiliximab（genetical recombination）（JAN）	6399418D2020	118825701	薬価収載2008.09.12				無水リン酸一水素ナトリウム，リン酸二水素カリウム，塩化ナトリウム，精製白糖，グリシン，D-マンニトール
	ジャルカ配合錠	Juluca	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	1錠	5,415.00円／錠	劇処	抗ウイルス化学療法剤	625	ドルテグラビルナトリウム・リルピビリン塩酸塩	dolutegravir sodium・rilpivirine hydrochloride	6250115F1020	126607801	薬価収載2018.12.12	SVJ3T	帯紅白		D-マンニトール，結晶セルロース，ポビドン，デンプングリコール酸ナトリウム，フマル酸ステアリルナトリウム，乳糖水和物，クロスカルメロースナトリウム，ポリソルベート20，軽質無水ケイ酸，ステアリン酸マグネシウム，ポリビニルアルコール（部分けん化物），酸化チタン，マクロゴール4000，タルク，黄色三二酸化鉄，三二酸化鉄
	照射解凍赤血球液－LR「日赤」	Irradiated Frozen Thawed Red Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mLに由来する赤血球1袋	16,379.00円／袋	特処	血液成分製剤	634	解凍人赤血球液	frozen-thawed human red blood cells（生）	6342413X5020	121917301	薬価収載2012.12.14				
	照射解凍赤血球液－LR「日赤」	Irradiated Frozen Thawed Red Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mLに由来する赤血球1袋	32,757.00円／袋	特処	血液成分製剤	634	解凍人赤血球液	frozen-thawed human red blood cells（生）	6342413X6027	121918001	薬価収載2012.12.14				
	照射合成血液－LR「日赤」	Irradiated Blood for Exchange Transfusion,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mLに由来する赤血球に血漿約60mLを混和した血液1袋	14,364.00円／袋	特処	血液製剤	634	合成血		6342414X5025	121919701	薬価収載2012.12.14				
	照射合成血液－LR「日赤」	Irradiated Blood for Exchange Transfusion,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mLに由来する赤血球に血漿約120mLを混和した血液1袋	28,727.00円／袋	特処	血液製剤	634	合成血		6342414X6021	121920301	薬価収載2012.12.14				
	照射赤血球液－LR「日赤」	Irradiated Red Blood Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mLに由来する赤血球1袋	9,067.00円／袋	特処	血液成分製剤	634	人赤血球液	human red blood cells（生）	6342410X3032	117720601	薬価収載2014.06.20				
	照射赤血球液－LR「日赤」	Irradiated Red Blood Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mLに由来する赤血球1袋	18,132.00円／袋	特処	血液成分製剤	634	人赤血球液	human red blood cells（生）	6342410X4039	117721301	薬価収載2014.06.20				
	照射洗浄血小板－LR「日赤」	Irradiated Washed Platelet Concentrate,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	10単位約200mL1袋	81,744.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342417X1023	124870801	薬価収載2016.06.17				クエン酸水和物（pH調整剤）
	照射洗浄血小板HLA－LR「日赤」	Irradiated Washed Platelet Concentrate HLA,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	10単位約200mL1袋	98,193.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342418X1028	124871501	薬価収載2016.06.17				クエン酸水和物（pH調整剤）
	照射洗浄赤血球液－LR「日赤」	Irradiated Washed Red Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mLに由来する赤血球1袋	10,261.00円／袋	特処	血液成分製剤	634	洗浄人赤血球液	washed human red blood cells（生）	6342415X5020	121915901	薬価収載2012.12.14				
	照射洗浄赤血球液－LR「日赤」	Irradiated Washed Red Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mLに由来する赤血球1袋	20,522.00円／袋	特処	血液成分製剤	634	洗浄人赤血球液	washed human red blood cells（生）	6342415X6026	121916601	薬価収載2012.12.14				
	照射濃厚血小板－LR「日赤」	Irradiated Platelet Concentrate,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	1単位約20mL1袋	8,060.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342411X1034	116022201	薬価収載2009.11.13				
	照射濃厚血小板－LR「日赤」	Irradiated Platelet Concentrate,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	2単位約40mL1袋	16,119.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342411X2030	116023901	薬価収載2009.11.13				
	照射濃厚血小板－LR「日赤」	Irradiated Platelet Concentrate,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	5単位約100mL1袋	41,038.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342411X3037	116024601	薬価収載2009.11.13				
	照射濃厚血小板－LR「日赤」	Irradiated Platelet Concentrate,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	10単位約200mL1袋	81,744.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342411X4033	116025301	薬価収載2009.11.13				
	照射濃厚血小板－LR「日赤」	Irradiated Platelet Concentrate,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	15単位約250mL1袋	122,604.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342411X5030	116026001	薬価収載2009.11.13				
	照射濃厚血小板－LR「日赤」	Irradiated Platelet Concentrate,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	20単位約250mL1袋	163,471.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342411X6036	116027701	薬価収載2009.11.13				
	照射濃厚血小板HLA－LR「日赤」	Irradiated Platelet Concentrate HLA,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	10単位約200mL1袋	98,193.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342412X1039	116028401	薬価収載2009.11.13				
	照射濃厚血小板HLA－LR「日赤」	Irradiated Platelet Concentrate HLA,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	15単位約250mL1袋	147,103.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342412X2035	116029101	薬価収載2009.11.13				
	照射濃厚血小板HLA－LR「日赤」	Irradiated Platelet Concentrate HLA,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	20単位約250mL1袋	195,822.00円／袋	特処	血漿製剤	634	人血小板濃厚液	concentrated human blood platelet	6342412X3031	116030701	薬価収載2009.11.13				
	照射人全血液－LR「日赤」	Irradiated Whole Blood,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mLに由来する血液量1袋	9,084.00円／袋	局特処	血液製剤	634	人全血液	whole human blood（JP）	6341404X3021	117724401	薬価収載2006.12.08				
	照射人全血液－LR「日赤」	Irradiated Whole Blood,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mLに由来する血液量1袋	18,164.00円／袋	局特処	血液製剤	634	人全血液	whole human blood（JP）	6341404X4028	117725101	薬価収載2006.12.08				
	小児用バクシダール錠50mg	Baccidal	杏林製薬		錠：内服	50mg1錠	67.10円／錠	処	ニューキノロン系抗菌剤	624	ノルフロキサシン	norfloxacin（JP）	6241005F3022	111392101		KP111 KP-111	白～微黄		結晶セルロース，カルメロース，ステアリン酸マグネシウム，ヒプロメロース
	ジョサマイシロップ3％	Josamy	LTLファーマ		シロップ：内服	30mg1mL	6.70円／mL	処	マクロライド系抗生物質	614	ジョサマイシンプロピオン酸エステル	josamycin propionate（JP）	6145002Q1039	111208503，111208505	薬価収載2006.12.08				ヒプロメロース，ソルビタン脂肪酸エステル，結晶セルロース，カルメロースナトリウム，クエン酸ナトリウム水和物，パラオキシ安息香酸エチル，パラオキシ安息香酸メチル，ジメチルポリシロキサン，二酸化ケイ素，精製白糖，pH調節剤，香料
	ジョサマイシン錠50mg	Josamycin	LTLファーマ		錠：内服	50mg1錠	10.10円／錠	局処	マクロライド系抗生物質	614	ジョサマイシン	josamycin（JP）	6145001F1033	111205401，111205402	薬価収載2006.06.09	LT018	橙		結晶セルロース，軽質無水ケイ酸，ポリソルベート80，カルメロースカルシウム，ステアリン酸マグネシウム，白糖，ゼラチン，アラビアゴム末，ショ糖脂肪酸エステル，タルク，カオリン，沈降炭酸カルシウム，黄色5号，赤色3号，カルナウバロウ
	ジョサマイシン錠200mg	Josamycin	LTLファーマ		錠：内服	200mg1錠	19.00円／錠	局処	マクロライド系抗生物質	614	ジョサマイシン	josamycin（JP）	6145001F2048	111206102，111206103，111206105	薬価収載2006.06.09	LT017	橙		結晶セルロース，軽質無水ケイ酸，ポリソルベート80，カルメロースカルシウム，ステアリン酸マグネシウム，白糖，ゼラチン，アラビアゴム末，ショ糖脂肪酸エステル，タルク，カオリン，沈降炭酸カルシウム，黄色5号，赤色3号，カルナウバロウ
	ジョサマイドライシロップ10％	Josamy	LTLファーマ		ドライシロップ：内服	100mg1g	17.00円／g	処	マクロライド系抗生物質	614	ジョサマイシンプロピオン酸エステル	josamycin propionate（JP）	6145002R1042	111209203，111209205	薬価収載2006.12.08				精製白糖，D-マンニトール，クエン酸ナトリウム水和物，カルメロースナトリウム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，ヒドロキシプロピルセルロース，軽質無水ケイ酸，赤色3号，ジメチルポリシロキサン，二酸化ケイ素，グリセリン脂肪酸エステル，香料
	シルガード9水性懸濁筋注シリンジ	Silgard9	MSD		キット：注射			劇処	ウイルスワクチン類	631	組換え沈降9価ヒトパピローマウイルス様粒子ワクチン（酵母由来）	recombinant adsorbed 9-valent human papillomavirus virus-like particle vaccine（Yeast Origin）（生）	631341CG1023						アルミニウムヒドロキシホスフェイト硫酸塩（アルミニウム），塩化ナトリウム（安定剤），L-ヒスチジン塩酸塩水和物（緩衝剤），ポリソルベート80（安定剤），ホウ砂（緩衝剤）
	シングリックス筋注用	Shingrix	グラクソ・スミスクライン		筋注用：注射			生劇処	ウイルスワクチン類	631	乾燥組換え帯状疱疹ワクチン（チャイニーズハムスター卵巣細胞由来）		631341BE1028						精製白糖，ポリソルベート80，リン酸二水素ナトリウム水和物，リン酸二カリウム，MPL，QS-21，ジオレオイルホスファチジルコリン，コレステロール，無水リン酸一水素ナトリウム，リン酸二水素カリウム，塩化ナトリウム
	新鮮凍結血漿－LR「日赤」120	Fresh Frozen Plasma,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mL相当に由来する血漿1袋	9,160.00円／袋	特処	血漿製剤	634	新鮮凍結人血漿	fresh-frozen human plasma（生）	6342406X7031	117726801	薬価収載2012.12.14				
	新鮮凍結血漿－LR「日赤」240	Fresh Frozen Plasma,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mL相当に由来する血漿1袋	18,322.00円／袋	特処	血漿製剤	634	新鮮凍結人血漿	fresh-frozen human plasma（生）	6342406X8038	117727501	薬価収載2012.12.14				
	新鮮凍結血漿－LR「日赤」480	Fresh Frozen Plasma,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	480mL1袋	24,210.00円／袋	特処	血漿製剤	634	新鮮凍結人血漿	fresh-frozen human plasma（生）	6342406X9026	121921001	薬価収載2012.12.14				
	水痘抗原「ビケン」		阪大微生物病研究会	田辺三菱製薬	注射液：注射			生劇処	水痘免疫能検査薬	635	水痘抗原	varicella virus antigen	635140AA1029						
	スオード錠100	Sword	Meiji Seikaファルマ		錠：内服	100mg1錠（活性本体として）	80.30円／錠	処	ニューキノロン系抗菌剤	624	プルリフロキサシン	prulifloxacin（JAN）	6241015F1023	115103901	薬価収載2002.12.06	スオード100 MS S07	淡黄		乳糖水和物，メチルセルロース，ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，軽質無水ケイ酸，炭酸マグネシウム，ステアリン酸マグネシウム，ヒプロメロース，プロピレングリコール，酸化チタン，タルク，カルナウバロウ，黄色三二酸化鉄，香料，バニリン
	スクエアキッズ皮下注シリンジ	Squarekids	第一三共		キット：注射			生劇処	ワクチン・トキソイド混合製剤	636	沈降精製百日せきジフテリア破傷風不活化ポリオ混合ワクチン	adsorbed diphtheria-purified pertussis-tetanus inactivated polio combined vaccine（生）	636140EG1026						リン酸水素ナトリウム水和物，リン酸二水素ナトリウム水和物，塩化ナトリウム，水酸化ナトリウム，リン酸三ナトリウム水和物，塩化アルミニウム（III）水和物
	スタリビルド配合錠	Stribild	ギリアド・サイエンシズ		錠：内服	1錠	7,046.90円／錠	劇処	抗ウイルス化学療法剤	625	エルビテグラビル・コビシスタット・エムトリシタビン・テノホビル ジソプロキシルフマル酸塩	elvitegravir・cobicistat・emtricitabine・tenofovir disoproxil fumarate	6250104F1022	122358301，122358302	薬価収載2013.04.16	GSI／[1] GSI-[1]	緑		二酸化ケイ素，クロスカルメロースNa，ヒドロキシプロピルセルロース，乳糖，セルロース，ラウリル硫酸Na，ステアリン酸Mg，ポリビニルアルコール（部分けん化物），青色2号，マクロゴール，三二酸化鉄，酸化チタン，タルク
	ストックリン錠200mg	Stocrin	MSD		錠：内服	200mg1錠	509.10円／錠	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	エファビレンツ	efavirenz（JAN）	6250015F2029	119324401	薬価収載2009.09.18	223	黄		クロスカルメロースナトリウム，結晶セルロース，ラウリル硫酸ナトリウム，ヒドロキシプロピルセルロース，乳糖水和物，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，黄色三二酸化鉄，カルナウバロウ
	ストックリン錠600mg	Stocrin	MSD		錠：内服	600mg1錠	1,427.60円／錠	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	エファビレンツ	efavirenz（JAN）	6250015F1022	118316001	薬価収載2008.06.20	225	黄		クロスカルメロースナトリウム，結晶セルロース，ラウリル硫酸ナトリウム，ヒドロキシプロピルセルロース，乳糖水和物，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール400，黄色三二酸化鉄，カルナウバロウ
	ストロメクトール錠3mg	Stromectol	MSD	マルホ	錠：内服	3mg1錠	652.60円／錠	劇処	糞線虫駆虫剤	642	イベルメクチン	ivermectin（JAN）	6429008F1020	115104601，115104602	薬価収載2002.12.06	MSD／32 MSD32	白		結晶セルロース，部分アルファー化デンプン，ステアリン酸マグネシウム，ブチルヒドロキシアニソール，無水クエン酸
	スパトニン錠50mg	Supatonin	田辺三菱製薬		錠：内服	50mg1錠	10.20円／錠	局処	抗原虫剤	642	ジエチルカルバマジンクエン酸塩	diethylcarbamazine citrate（JP）	6428001F1039	111676201	薬価収載2006.05.01	TA112	白		カルメロースカルシウム，ステアリン酸マグネシウム，セルロース，タルク，デキストリン，トウモロコシデンプン，乳糖水和物
	スピラマイシン錠150万単位「サノフィ」	Spiramycin	サノフィ		錠：内服	150万国際単位1錠	228.80円／錠	処	抗トキソプラズマ原虫剤	641	スピラマイシン	spiramycin（JAN）	6419006F1024	126465401	薬価収載2018.08.29	RPR107	白～微黄白		結晶セルロース，部分アルファー化デンプン，低置換度ヒドロキシプロピルセルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，軽質無水ケイ酸，ヒプロメロース，酸化チタン，マクロゴール6000EP
	スミスリンローション5％	Sumithrin	クラシエ製薬	クラシエ薬品	液：外用	5％1g	75.40円／g		駆虫剤	642	フェノトリン	phenothrin（JAN）	6429700Q1021	123504301	薬価収載2014.05.23				ミリスチン酸イソプロピル，流動パラフィン，グリセリン，ポリオキシエチレンセチルエーテル，モノステアリン酸グリセリン，ジブチルヒドロキシトルエン，パラオキシ安息香酸メチル，カルボキシビニルポリマー，水酸化ナトリウム，精製水
	スミフェロン注DS300万IU	Sumiferon	大日本住友製薬		注射液：注射	300万国際単位1筒	6,670.00円／筒	局生劇処	天然型インターフェロン	639	インターフェロンアルファ（NAMALWA）	interferon alfa（NAMALWA）（JP）	6399404A5030	111637302	薬価収載2009.09.25				ポリソルベート80，トロメタモール，グリシン
	スミフェロン注DS600万IU	Sumiferon	大日本住友製薬		注射液：注射	600万国際単位1筒	12,654.00円／筒	局生劇処	天然型インターフェロン	639	インターフェロンアルファ（NAMALWA）	interferon alfa（NAMALWA）（JP）	6399404A6036	111638002	薬価収載2009.09.25				ポリソルベート80，トロメタモール，グリシン
	スルバクシン静注用0.75g	Sulbacsin	シオノケミカル		静注用：注射	（0.75g）1瓶	252.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F1057	117345101，117345103，117345104，117345105	薬価収載2006.07.07				
	スルバクシン静注用1.5g	Sulbacsin	シオノケミカル		静注用：注射	（1.5g）1瓶	281.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F2070	117346801，117346802，117346803，117346804，117346805，117346806	薬価収載2006.07.07				
	スルバクシン静注用3g	Sulbacsin	シオノケミカル		静注用：注射	（3g）1瓶	345.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F3050	124644501，124644502	薬価収載2015.12.11				
	スルバシリン静注用0.75g	Sulbacillin	Meiji Seikaファルマ		静注用：注射	（0.75g）1瓶	252.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F1065	117555401	薬価収載2006.07.07				
	スルバシリン静注用1.5g	Sulbacillin	Meiji Seikaファルマ		静注用：注射	（1.5g）1瓶	285.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F2088	117556101	薬価収載2006.07.07				
	スルバシリン静注用3g	Sulbacillin	Meiji Seikaファルマ		静注用：注射	（3g）1瓶	345.00円／瓶	後局処	β-ラクタマーゼ阻害剤配合抗生物質	613	アンピシリンナトリウム・スルバクタムナトリウム	ampicillin sodium・sulbactam sodium	6139504F3033	124196901	薬価収載2015.06.19				
	スルペラゾンキット静注用1g	Sulperazon	ファイザー		キット：注射	（1g）1キット（生理食塩液100mL付）	1,046.00円／キット	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	セフォペラゾンナトリウム・スルバクタムナトリウム	cefoperazone sodium・sulbactam sodium	6139500G1070	111168201	薬価収載2009.09.25				pH調節剤
	スルペラゾン静注用0.5g	Sulperazon	ファイザー		静注用：注射	（500mg）1瓶	503.00円／瓶	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	セフォペラゾンナトリウム・スルバクタムナトリウム	cefoperazone sodium・sulbactam sodium	6139500F1024	111166801					pH調節剤
	スルペラゾン静注用1g	Sulperazon	ファイザー		静注用：注射	（1g）1瓶	562.00円／瓶	局処	β-ラクタマーゼ阻害剤配合抗生物質	613	セフォペラゾンナトリウム・スルバクタムナトリウム	cefoperazone sodium・sulbactam sodium	6139500F2020	111167501					pH調節剤
	【削除品】スンベプラカプセル100mg	Sunvepra	ブリストル・マイヤーズスクイブ		カプセル：内服	100mg1カプセル	2,891.50円／カプセル	劇処		625	アスナプレビル		6250039M1027		薬価削除2021.03.31				中鎖脂肪酸トリグリセリド，カプリル酸カプリン酸モノグリセリド，ポリソルベート80，ジブチルヒドロキシトルエン，ゼラチン，トウモロコシデンプン由来糖アルコール液，濃グリセリン，酸化チタン
	赤十字アルブミン25％静注12.5g／50mL	Sekijuji Albumin	日本血液製剤機構		注射液：注射	25％50mL1瓶	4,800.00円／瓶	特処	血液成分製剤	634	人血清アルブミン	human serum albumin（生）	6343410X5210	114502101，114502102	薬価収載2009.09.25				アセチルトリプトファンナトリウム，カプリル酸ナトリウム，塩酸，水酸化ナトリウム，塩化ナトリウム
	赤血球液－LR「日赤」	Red Blood Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液200mLに由来する赤血球1袋	8,597.00円／袋	特処	血液成分製剤	634	人赤血球液	human red blood cells（生）	6342405X3031	117728201	薬価収載2014.06.20				
	赤血球液－LR「日赤」	Red Blood Cells,Leukocytes Reduced,NISSEKI	日本赤十字社		注射液：注射	血液400mLに由来する赤血球1袋	17,194.00円／袋	特処	血液成分製剤	634	人赤血球液	human red blood cells（生）	6342405X4038	117729901	薬価収載2014.06.20				
	セファクロルカプセル250mg「JG」		長生堂製薬	日本ジェネリック	カプセル：内服	250mg1カプセル	54.70円／カプセル	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005M1245	110887305	薬価収載2014.06.20	CH-6A	青／白		結晶セルロース，低置換度ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ゼラチン，酸化チタン，ラウリル硫酸ナトリウム，青色1号
	セファクロルカプセル250mg「SN」	Cefaclor	シオノケミカル	あゆみ製薬	カプセル：内服	250mg1カプセル	43.80円／カプセル	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005M1253	110891001，110891003，110891004，110891005	薬価収載2014.06.20	SLT250	青／白		セルロース，ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，無水ケイ酸，ステアリン酸マグネシウム，ラウリル硫酸ナトリウム，青色1号，酸化チタン，ゼラチン
	セファクロルカプセル250mg「TCK」	Cefaclor	辰巳化学		カプセル：内服	250mg1カプセル	54.70円／カプセル	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005M1210	110888002	薬価収載2013.06.21	Tu KU・250	青／白		結晶セルロース，低置換度ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ゼラチン，酸化チタン，ラウリル硫酸ナトリウム，青色1号
	セファクロルカプセル250mg「サワイ」	Cefaclor	沢井製薬		カプセル：内服	250mg1カプセル	54.70円／カプセル	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005M1261	110889701	薬価収載2014.06.20	セファクロル250mg	青／白		軽質無水ケイ酸，ステアリン酸Mg，デンプングリコール酸Na，トウモロコシデンプン，酸化チタン，ゼラチン，ラウリル硫酸Na，青色1号
	セファクロルカプセル250mg「トーワ」	Cefaclor“TOWA”	東和薬品		カプセル：内服	250mg1カプセル	54.70円／カプセル	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005M1229	110897201	薬価収載2013.12.13	Tw CCL250 Tw.CCL250	青／白		トウモロコシデンプン，デンプングリコール酸Na，ラウリル硫酸Na，ステアリン酸Mg，赤色3号，青色1号，酸化チタン，ゼラチン
	セファクロルカプセル250mg「日医工」	Cefaclor	日医工		カプセル：内服	250mg1カプセル	43.80円／カプセル	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005M1237	110895801	薬価収載2013.12.13	〓0052	青／白		セルロース，ヒドロキシプロピルセルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，無水ケイ酸，ゼラチン，酸化チタン，赤色3号，青色1号，ラウリル硫酸ナトリウム
	セファクロル細粒10％「日医工」	Cefaclor	日医工		細粒：内服	100mg1g	44.30円／g	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005C1231	110879803	薬価収載2012.06.01				精製白糖，トウモロコシデンプン，ポリソルベート80，アスコルビン酸，シリコーン樹脂，香料，リボフラビンリン酸エステルナトリウム，黄色三二酸化鉄，メチルヘスペリジン
	セファクロル細粒20％「日医工」	Cefaclor	日医工		細粒：内服	200mg1g	19.60円／g	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005C2106	110884203	薬価収載2012.06.01				精製白糖，トウモロコシデンプン，ポリソルベート80，アスコルビン酸，シリコーン樹脂，香料，黄色5号
	セファクロル細粒小児用10％「JG」		長生堂製薬	日本ジェネリック	細粒：内服	100mg1g	44.30円／g	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005C1240	110868206	薬価収載2014.06.20	〓8A	薄黄		精製白糖，トウモロコシデンプン，アルギン酸ナトリウム，ヒドロキシプロピルセルロース，アスコルビン酸，シリコーン樹脂，黄色4号（タートラジン），黄色5号，含水二酸化ケイ素，香料
	セファクロル細粒小児用10％「サワイ」	Cefaclor	沢井製薬		細粒：内服	100mg1g	44.30円／g	局処	セフェム系抗生物質	613	セファクロル	cefaclor（JP）	6132005C1258	110870501	薬価収載2014.06.20				アスコルビン酸，軽質無水ケイ酸，トウモロコシデンプン，二酸化ケイ素，白糖，ヒドロキシプロピルセルロース，黄色5号アルミニウムレーキ，香料
	セファゾリンNa注射用0.5g「NP」	Cefazolin Sodium	ニプロ		注射用：注射	500mg1瓶	156.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D2130	120334901	薬価収載2014.07.01				
	セファゾリンNa注射用0.5g「タイヨー」	Cefazolin Na	武田テバファーマ	武田薬品工業	注射用：注射	500mg1瓶	156.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D2106	121043901，121043902	薬価収載2011.11.28				
	セファゾリンNa注射用0.25g「NP」	Cefazolin Sodium	ニプロ		注射用：注射	250mg1瓶	153.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D1096	121249501	薬価収載2014.06.20				
	セファゾリンNa注射用0.25g「タイヨー」	Cefazolin Na	武田テバファーマ	武田薬品工業	注射用：注射	250mg1瓶	153.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D1053	121042201，121042202	薬価収載2011.11.28				
	セファゾリンNa注射用1g「NP」	Cefazolin Sodium	ニプロ		注射用：注射	1g1瓶	175.00円／瓶	後局処	セファロスポリン系抗生物質	613	セファゾリンナトリウム	cefazolin sodium（JP）	6132401D3200	110966501	薬価収載2014.06.20				
